cust_no,rank,prod_id,score2
3E3B9A6A18E981AB3DB7E767C8BCF9D6,4,D0005,0.003628592697996806
3E3B9A6A18E981AB3DB7E767C8BCF9D6,5,D0006,0.0034304207102706695
3E4DD80D94780446412B49CB0EC5FB00,1,D0007,8.15973502212399e-05
3E4DD80D94780446412B49CB0EC5FB00,2,C0011,6.567031992844101e-05
3E4DD80D94780446412B49CB0EC5FB00,3,C0040,3.771715408214029e-05
3E4DD80D94780446412B49CB0EC5FB00,4,C0035,3.771715408214029e-05
3E4DD80D94780446412B49CB0EC5FB00,5,C0021,3.771715408214029e-05
3E7E7D38D7F9E3B1BF74580E829AA341,1,C0032,3.771715408214029e-05
3E7E7D38D7F9E3B1BF74580E829AA341,2,C0036,3.771715408214029e-05
3E7E7D38D7F9E3B1BF74580E829AA341,3,C0045,3.771715408214029e-05
3E7E7D38D7F9E3B1BF74580E829AA341,4,C0014,3.771715408214029e-05
3E7E7D38D7F9E3B1BF74580E829AA341,5,C0023,3.771715408214029e-05
3E91879DEB9D752B090769AEC067693B,1,C0017,4.1941911676110375e-05
3E91879DEB9D752B090769AEC067693B,2,C0018,4.1941911676110375e-05
3E91879DEB9D752B090769AEC067693B,3,C0044,4.1941911676110375e-05
3E91879DEB9D752B090769AEC067693B,4,C0027,4.1941911676110375e-05
3E91879DEB9D752B090769AEC067693B,5,D0014,3.6748051094198914e-05
3EC9302B7114357352C549DE35ADAB20,1,D0005,0.00013634869610106438
3EC9302B7114357352C549DE35ADAB20,2,D0011,7.476044180632485e-05
3EC9302B7114357352C549DE35ADAB20,3,D0008,4.974250187996559e-05
3EC9302B7114357352C549DE35ADAB20,4,C0043,3.948682993143367e-05
3EC9302B7114357352C549DE35ADAB20,5,C0006,2.0568158576789744e-05
3ED3AE71EC553485BBF0CDCC949DFA92,1,D0004,0.00042662306727035996
3ED3AE71EC553485BBF0CDCC949DFA92,2,C0038,4.1941911676110375e-05
3ED3AE71EC553485BBF0CDCC949DFA92,3,C0008,3.5011672417486445e-05
3ED3AE71EC553485BBF0CDCC949DFA92,4,A0036,2.3621778330502618e-05
3ED3AE71EC553485BBF0CDCC949DFA92,5,A0039,1.9397675090757487e-05
3ED80F39E16EA91F44244EB1DACD29D5,1,D0007,0.00010792135620343174
3ED80F39E16EA91F44244EB1DACD29D5,2,C0040,3.771715408214029e-05
3ED80F39E16EA91F44244EB1DACD29D5,3,C0019,3.771715408214029e-05
3ED80F39E16EA91F44244EB1DACD29D5,4,C0005,2.132973914626003e-05
3ED80F39E16EA91F44244EB1DACD29D5,5,C0001,2.101997373798777e-05
3EE5CC6EF74CC9ACCFB6EDE43AA4BC84,1,D0007,0.0001681700985269747
3EE5CC6EF74CC9ACCFB6EDE43AA4BC84,2,D0002,9.771145063287031e-05
3EE5CC6EF74CC9ACCFB6EDE43AA4BC84,3,C0032,4.1941911676110375e-05
3EE5CC6EF74CC9ACCFB6EDE43AA4BC84,4,C0039,4.1941911676110375e-05
3EE5CC6EF74CC9ACCFB6EDE43AA4BC84,5,C0043,4.1941911676110375e-05
3EF8C45660CBCB5ABBE3CDC80473DD24,1,C0007,6.426015189685702e-05
3EF8C45660CBCB5ABBE3CDC80473DD24,2,C0018,4.1941911676110375e-05
3EF8C45660CBCB5ABBE3CDC80473DD24,3,C0020,4.1941911676110375e-05
3EF8C45660CBCB5ABBE3CDC80473DD24,4,C0004,2.3591342263949775e-05
3EF8C45660CBCB5ABBE3CDC80473DD24,5,C0005,2.3591342263949775e-05
3F11442BC8B1323B365362514AD7BA26,1,C0007,6.426015189685702e-05
3F11442BC8B1323B365362514AD7BA26,2,C0013,4.1941911676110375e-05
3F11442BC8B1323B365362514AD7BA26,3,C0038,4.1941911676110375e-05
3F11442BC8B1323B365362514AD7BA26,4,C0040,4.1941911676110375e-05
3F11442BC8B1323B365362514AD7BA26,5,C0024,4.1941911676110375e-05
3F1152D506B69C9977FCA92C6CFB41E1,1,D0004,0.00042662306727035996
3F1152D506B69C9977FCA92C6CFB41E1,2,D0005,0.0001996929452391259
3F1152D506B69C9977FCA92C6CFB41E1,3,C0007,6.426015189685702e-05
3F1152D506B69C9977FCA92C6CFB41E1,4,C0012,6.365528053224957e-05
3F1152D506B69C9977FCA92C6CFB41E1,5,C0031,4.1941911676110375e-05
3F1ADBD9F11F78D03AD3AE3EA96ECFF9,1,D0003,0.0005304023093875447
3F1ADBD9F11F78D03AD3AE3EA96ECFF9,2,D0005,8.216050533028658e-05
3F1ADBD9F11F78D03AD3AE3EA96ECFF9,3,C0033,4.2755426699258514e-05
3F1ADBD9F11F78D03AD3AE3EA96ECFF9,4,C0040,4.2755426699258514e-05
3F1ADBD9F11F78D03AD3AE3EA96ECFF9,5,C0037,4.2755426699258514e-05
3F63900F9DBC09C1D09FB29C1129ABC5,1,C0025,3.2582768081865126e-05
3F63900F9DBC09C1D09FB29C1129ABC5,2,C0024,3.2582768081865126e-05
3F63900F9DBC09C1D09FB29C1129ABC5,3,C0029,3.2582768081865126e-05
3F63900F9DBC09C1D09FB29C1129ABC5,4,C0006,2.0254738648659374e-05
3F63900F9DBC09C1D09FB29C1129ABC5,5,C0009,1.3810392592194629e-05
3F65A6B469248BCEDD78AF1BDCDF3055,1,C0011,7.30259268192548e-05
3F65A6B469248BCEDD78AF1BDCDF3055,2,C0012,6.365528053224957e-05
3F65A6B469248BCEDD78AF1BDCDF3055,3,D0009,6.134459679201702e-05
3F65A6B469248BCEDD78AF1BDCDF3055,4,C0025,4.1941911676110375e-05
3F65A6B469248BCEDD78AF1BDCDF3055,5,D0012,3.705850947744499e-05
3F6778BD234C83A7B60E72DBA818E480,1,D0001,0.0005625265698920856
3F6778BD234C83A7B60E72DBA818E480,2,D0005,9.488688541518475e-05
3F6778BD234C83A7B60E72DBA818E480,3,C0043,4.4424038337553225e-05
3F6778BD234C83A7B60E72DBA818E480,4,D0010,3.4927540448018436e-05
3F6778BD234C83A7B60E72DBA818E480,5,D0012,3.40062417769952e-05
3F6A03806718CDC5CC6B9EEF29F14908,1,C0007,6.426015189685702e-05
3F6A03806718CDC5CC6B9EEF29F14908,2,D0010,6.134459679201702e-05
3F6A03806718CDC5CC6B9EEF29F14908,3,C0041,4.1941911676110375e-05
3F6A03806718CDC5CC6B9EEF29F14908,4,C0042,4.1941911676110375e-05
3F6A03806718CDC5CC6B9EEF29F14908,5,C0036,4.1941911676110375e-05
3F88387D7085E7997253086AB03DCE37,1,D0003,0.9937000157368814
3F88387D7085E7997253086AB03DCE37,2,D0004,0.9886697020392793
3F88387D7085E7997253086AB03DCE37,3,D0006,0.8579301807742131
3F88387D7085E7997253086AB03DCE37,4,D0002,0.680085390237246
3F88387D7085E7997253086AB03DCE37,5,D0007,0.10353112818328461
3F91B5EF9DB09C249EB7453241341397,1,C0017,3.948682993143367e-05
3F91B5EF9DB09C249EB7453241341397,2,C0039,3.948682993143367e-05
3F91B5EF9DB09C249EB7453241341397,3,D0012,2.48504398038858e-05
3F91B5EF9DB09C249EB7453241341397,4,C0005,2.0568158576789744e-05
3F91B5EF9DB09C249EB7453241341397,5,A0037,1.2347761909259339e-05
3F9D9CBE2697D020496E4EC58529D77D,1,D0007,0.0001681700985269747
3F9D9CBE2697D020496E4EC58529D77D,2,D0006,0.00016260607051638866
3F9D9CBE2697D020496E4EC58529D77D,3,C0013,4.1941911676110375e-05
3F9D9CBE2697D020496E4EC58529D77D,4,C0023,4.1941911676110375e-05
3F9D9CBE2697D020496E4EC58529D77D,5,C0016,4.1941911676110375e-05
3FB93EFE4AA06CECC2D9F3D84DED5CC4,1,C0011,6.288251078348494e-05
3FB93EFE4AA06CECC2D9F3D84DED5CC4,2,C0044,4.4424038337553225e-05
3FB93EFE4AA06CECC2D9F3D84DED5CC4,3,C0033,4.4424038337553225e-05
3FB93EFE4AA06CECC2D9F3D84DED5CC4,4,D0014,3.005943055847581e-05
3FB93EFE4AA06CECC2D9F3D84DED5CC4,5,T0001,2.357246774409187e-05
3FBD7CFF42C2935BAFFA8C06735F3212,1,C0043,3.637048042794401e-05
3FBD7CFF42C2935BAFFA8C06735F3212,2,C0008,1.8650705052519412e-05
3FBD7CFF42C2935BAFFA8C06735F3212,3,A0009,1.6224879818536076e-05
3FBD7CFF42C2935BAFFA8C06735F3212,4,A0019,1.5133248272250649e-05
3FBD7CFF42C2935BAFFA8C06735F3212,5,A0032,7.487675417529016e-06
3FCE05ECC239342BA75FBCEA849271F8,1,D0003,0.9884255798390633
3FCE05ECC239342BA75FBCEA849271F8,2,D0004,0.9820771162046962
3FCE05ECC239342BA75FBCEA849271F8,3,D0006,0.8708582044441265
3FCE05ECC239342BA75FBCEA849271F8,4,D0005,0.2572097986698638
3FCE05ECC239342BA75FBCEA849271F8,5,D0011,0.019686366160304027
3FD58F197459971F89815FF05EDA19F6,1,D0001,0.0005846231876274418
3FD58F197459971F89815FF05EDA19F6,2,D0011,8.502785156577544e-05
3FD58F197459971F89815FF05EDA19F6,3,C0007,6.426015189685702e-05
3FD58F197459971F89815FF05EDA19F6,4,D0008,6.134459679201702e-05
3FD58F197459971F89815FF05EDA19F6,5,C0028,4.1941911676110375e-05
3FE269F79DC3E0E451CA34582BE4FF17,1,D0008,6.134459679201702e-05
3FE269F79DC3E0E451CA34582BE4FF17,2,C0030,4.1941911676110375e-05
3FE269F79DC3E0E451CA34582BE4FF17,3,C0040,4.1941911676110375e-05
3FE269F79DC3E0E451CA34582BE4FF17,4,C0043,4.1941911676110375e-05
3FE269F79DC3E0E451CA34582BE4FF17,5,C0025,4.1941911676110375e-05
3FE37808C02B65DA232A9F27061911BD,1,D0011,9.486938153210672e-05
3FE37808C02B65DA232A9F27061911BD,2,C0011,7.30259268192548e-05
3FE37808C02B65DA232A9F27061911BD,3,C0012,6.365528053224957e-05
3FE37808C02B65DA232A9F27061911BD,4,C0040,4.1941911676110375e-05
3FE37808C02B65DA232A9F27061911BD,5,C0027,4.1941911676110375e-05
3FE65046D9812AD143EE0D23834DC03E,1,D0006,0.5283975714543064
3FE65046D9812AD143EE0D23834DC03E,2,D0002,0.3441270813455874
3FE65046D9812AD143EE0D23834DC03E,3,D0014,0.000540074922788044
3FE65046D9812AD143EE0D23834DC03E,4,C0011,0.0004674474751599909
3FE65046D9812AD143EE0D23834DC03E,5,C0012,0.0003676504775904673
3FF07ECF84EC040E64E01F78B37146EE,1,C0018,4.4424038337553225e-05
3FF07ECF84EC040E64E01F78B37146EE,2,C0013,4.4424038337553225e-05
3FF07ECF84EC040E64E01F78B37146EE,3,C0026,4.4424038337553225e-05
3FF07ECF84EC040E64E01F78B37146EE,4,C0042,4.4424038337553225e-05
3FF07ECF84EC040E64E01F78B37146EE,5,C0022,4.4424038337553225e-05
4001DA9C8808D1814920DF4611076944,1,D0004,0.0004406809461414649
4001DA9C8808D1814920DF4611076944,2,D0011,0.0001899003663195742
4001DA9C8808D1814920DF4611076944,3,C0011,6.567031992844101e-05
4001DA9C8808D1814920DF4611076944,4,C0029,3.771715408214029e-05
4001DA9C8808D1814920DF4611076944,5,C0018,3.771715408214029e-05
401C2208181B81696A8E2EBF133BC864,1,D0003,0.0005549096177106485
401C2208181B81696A8E2EBF133BC864,2,D0011,8.220536279287363e-05
401C2208181B81696A8E2EBF133BC864,3,C0011,5.673092253706205e-05
401C2208181B81696A8E2EBF133BC864,4,C0012,4.945113872239866e-05
401C2208181B81696A8E2EBF133BC864,5,C0037,3.2582768081865126e-05
402635C00E28C9A6A08AA43D2EEF2874,1,D0006,9.42162651766024e-05
402635C00E28C9A6A08AA43D2EEF2874,2,C0028,3.771715408214029e-05
402635C00E28C9A6A08AA43D2EEF2874,3,C0045,3.771715408214029e-05
402635C00E28C9A6A08AA43D2EEF2874,4,C0043,3.771715408214029e-05
402635C00E28C9A6A08AA43D2EEF2874,5,C0037,3.771715408214029e-05
4029B6294974013A467CC55003B1994D,1,D0008,7.567554054756708e-05
4029B6294974013A467CC55003B1994D,2,C0035,4.1941911676110375e-05
4029B6294974013A467CC55003B1994D,3,C0041,4.1941911676110375e-05
4029B6294974013A467CC55003B1994D,4,C0015,4.1941911676110375e-05
4029B6294974013A467CC55003B1994D,5,A0007,2.5311408544121756e-05
404252855ABDAD779A123FF58FAA3ADD,1,C0011,7.30259268192548e-05
404252855ABDAD779A123FF58FAA3ADD,2,C0012,6.365528053224957e-05
404252855ABDAD779A123FF58FAA3ADD,3,C0019,4.1941911676110375e-05
404252855ABDAD779A123FF58FAA3ADD,4,C0037,4.1941911676110375e-05
404252855ABDAD779A123FF58FAA3ADD,5,C0045,4.1941911676110375e-05
4048951B9BE6AAAC59EF02BB3B91CC1E,1,D0003,0.9895522923812228
4048951B9BE6AAAC59EF02BB3B91CC1E,2,D0006,0.54417505469372
4048951B9BE6AAAC59EF02BB3B91CC1E,3,D0011,0.499115079184974
4048951B9BE6AAAC59EF02BB3B91CC1E,4,D0002,0.09129445506508177
4048951B9BE6AAAC59EF02BB3B91CC1E,5,D0010,0.0026340422646984572
405990CE6DB45B6A690A7BC6E4C2CF76,1,C0035,3.2582768081865126e-05
405990CE6DB45B6A690A7BC6E4C2CF76,2,C0024,3.2582768081865126e-05
405990CE6DB45B6A690A7BC6E4C2CF76,3,D0009,2.5862368129394888e-05
405990CE6DB45B6A690A7BC6E4C2CF76,4,C0002,2.0254738648659374e-05
405990CE6DB45B6A690A7BC6E4C2CF76,5,A0037,1.2347761909259339e-05
4059CACC8DACFADFD163AE4FC3915831,1,C0037,3.2582768081865126e-05
4059CACC8DACFADFD163AE4FC3915831,2,C0027,3.2582768081865126e-05
4059CACC8DACFADFD163AE4FC3915831,3,C0016,3.2582768081865126e-05
4059CACC8DACFADFD163AE4FC3915831,4,C0029,3.2582768081865126e-05
4059CACC8DACFADFD163AE4FC3915831,5,T0001,1.739115042553367e-05
4066AF58F5059999AE607B6FFDEC8A41,1,D0006,0.00012649065331892076
4066AF58F5059999AE607B6FFDEC8A41,2,D0008,5.847402813278313e-05
4066AF58F5059999AE607B6FFDEC8A41,3,D0002,5.2120438201127655e-05
4066AF58F5059999AE607B6FFDEC8A41,4,C0024,3.637048042794401e-05
4066AF58F5059999AE607B6FFDEC8A41,5,C0035,3.637048042794401e-05
40723502A2040268BE8E420EEDA65C07,1,C0030,3.2582768081865126e-05
40723502A2040268BE8E420EEDA65C07,2,C0033,3.2582768081865126e-05
40723502A2040268BE8E420EEDA65C07,3,C0031,3.2582768081865126e-05
40723502A2040268BE8E420EEDA65C07,4,C0017,3.2582768081865126e-05
40723502A2040268BE8E420EEDA65C07,5,C0042,3.2582768081865126e-05
407B91457CA3E5C499D30399FF2D6008,1,D0003,0.04128208540282211
407B91457CA3E5C499D30399FF2D6008,2,D0012,0.010723732366641198
407B91457CA3E5C499D30399FF2D6008,3,D0014,0.010723732366641198
407B91457CA3E5C499D30399FF2D6008,4,D0008,0.0035106427989106672
407B91457CA3E5C499D30399FF2D6008,5,D0005,0.0028488486803517877
408DF4B9B7A8FE7810BA223D1B3B53A3,1,C0008,5.452567234896461e-05
408DF4B9B7A8FE7810BA223D1B3B53A3,2,C0027,4.1941911676110375e-05
408DF4B9B7A8FE7810BA223D1B3B53A3,3,C0015,4.1941911676110375e-05
408DF4B9B7A8FE7810BA223D1B3B53A3,4,C0037,4.1941911676110375e-05
408DF4B9B7A8FE7810BA223D1B3B53A3,5,C0033,4.1941911676110375e-05
4090BC3B6117307CE0C3A8C7B5DD9390,1,D0001,0.0005625265698920856
4090BC3B6117307CE0C3A8C7B5DD9390,2,C0015,4.4424038337553225e-05
4090BC3B6117307CE0C3A8C7B5DD9390,3,C0042,4.4424038337553225e-05
4090BC3B6117307CE0C3A8C7B5DD9390,4,C0022,4.4424038337553225e-05
4090BC3B6117307CE0C3A8C7B5DD9390,5,D0008,3.464889688384461e-05
40A36BAE827E5E6581F81B7B9B680B91,1,D0004,0.00042662306727035996
40A36BAE827E5E6581F81B7B9B680B91,2,C0035,4.1941911676110375e-05
40A36BAE827E5E6581F81B7B9B680B91,3,C0022,4.1941911676110375e-05
40A36BAE827E5E6581F81B7B9B680B91,4,C0038,4.1941911676110375e-05
40A36BAE827E5E6581F81B7B9B680B91,5,C0013,4.1941911676110375e-05
40AFE313F7946613D01334D024BE1D6F,1,C0040,3.637048042794401e-05
40AFE313F7946613D01334D024BE1D6F,2,C0037,3.637048042794401e-05
40AFE313F7946613D01334D024BE1D6F,3,C0044,3.637048042794401e-05
40AFE313F7946613D01334D024BE1D6F,4,C0033,3.637048042794401e-05
40AFE313F7946613D01334D024BE1D6F,5,C0032,3.637048042794401e-05
40D64AC99E3E1C9637582409C9982E86,1,C0011,7.30259268192548e-05
40D64AC99E3E1C9637582409C9982E86,2,C0045,4.1941911676110375e-05
40D64AC99E3E1C9637582409C9982E86,3,C0014,4.1941911676110375e-05
40D64AC99E3E1C9637582409C9982E86,4,C0031,4.1941911676110375e-05
40D64AC99E3E1C9637582409C9982E86,5,C0042,4.1941911676110375e-05
40D9C23B5CDAEEDA33562D58F7FE6B5E,1,C0026,3.637048042794401e-05
40D9C23B5CDAEEDA33562D58F7FE6B5E,2,C0017,3.637048042794401e-05
40D9C23B5CDAEEDA33562D58F7FE6B5E,3,C0027,3.637048042794401e-05
40D9C23B5CDAEEDA33562D58F7FE6B5E,4,C0029,3.637048042794401e-05
40D9C23B5CDAEEDA33562D58F7FE6B5E,5,C0039,3.637048042794401e-05
40DE8E3021724B6143DAD9CE1B65C30B,1,C0012,6.488992575161891e-05
40DE8E3021724B6143DAD9CE1B65C30B,2,C0039,4.2755426699258514e-05
40DE8E3021724B6143DAD9CE1B65C30B,3,C0041,4.2755426699258514e-05
40DE8E3021724B6143DAD9CE1B65C30B,4,C0038,4.2755426699258514e-05
40DE8E3021724B6143DAD9CE1B65C30B,5,T0001,2.176397400379365e-05
40E7A9BEC362A0C183A032A77421D7FF,1,D0011,0.11576902447356786
40E7A9BEC362A0C183A032A77421D7FF,2,D0006,0.004676194280657322
40E7A9BEC362A0C183A032A77421D7FF,3,D0009,0.0003691443831243514
40E7A9BEC362A0C183A032A77421D7FF,4,C0012,0.00021628112205048387
40E7A9BEC362A0C183A032A77421D7FF,5,D0002,0.000212063080065873
40F6D68401D989D9071874655794F5D0,1,C0045,4.2755426699258514e-05
40F6D68401D989D9071874655794F5D0,2,C0034,4.2755426699258514e-05
40F6D68401D989D9071874655794F5D0,3,C0030,4.2755426699258514e-05
40F6D68401D989D9071874655794F5D0,4,C0028,4.2755426699258514e-05
40F6D68401D989D9071874655794F5D0,5,D0006,4.151084165146161e-05
410FAD8C3C5FC7DDAB838EC124424FCC,1,D0001,0.0005846231876274418
410FAD8C3C5FC7DDAB838EC124424FCC,2,C0008,5.452567234896461e-05
410FAD8C3C5FC7DDAB838EC124424FCC,3,C0032,4.1941911676110375e-05
410FAD8C3C5FC7DDAB838EC124424FCC,4,C0044,4.1941911676110375e-05
410FAD8C3C5FC7DDAB838EC124424FCC,5,C0029,4.1941911676110375e-05
4113418A1730E31ED71904A428A65940,1,D0003,0.000599438245230704
4113418A1730E31ED71904A428A65940,2,D0001,0.0005846231876274418
4113418A1730E31ED71904A428A65940,3,D0004,0.00042662306727035996
4113418A1730E31ED71904A428A65940,4,D0006,0.00016260607051638866
4113418A1730E31ED71904A428A65940,5,C0036,4.1941911676110375e-05
411B87A8AE6D835B8BB5C083BB5085DC,1,C0025,4.1941911676110375e-05
411B87A8AE6D835B8BB5C083BB5085DC,2,C0015,4.1941911676110375e-05
411B87A8AE6D835B8BB5C083BB5085DC,3,C0024,4.1941911676110375e-05
411B87A8AE6D835B8BB5C083BB5085DC,4,C0030,4.1941911676110375e-05
411B87A8AE6D835B8BB5C083BB5085DC,5,C0014,4.1941911676110375e-05
412916436A84C32F5A11136BC36360CD,1,D0006,6.637378550169721e-05
412916436A84C32F5A11136BC36360CD,2,C0012,6.488992575161891e-05
412916436A84C32F5A11136BC36360CD,3,C0028,4.2755426699258514e-05
412916436A84C32F5A11136BC36360CD,4,C0013,4.2755426699258514e-05
412916436A84C32F5A11136BC36360CD,5,C0036,4.2755426699258514e-05
41293B69DD089747E17A4BDDE5624004,1,C0023,4.2755426699258514e-05
41293B69DD089747E17A4BDDE5624004,2,C0037,4.2755426699258514e-05
41293B69DD089747E17A4BDDE5624004,3,C0041,4.2755426699258514e-05
41293B69DD089747E17A4BDDE5624004,4,C0025,4.2755426699258514e-05
41293B69DD089747E17A4BDDE5624004,5,D0014,3.272892026621565e-05
4133CC16B45DA068DD955226CCB41C24,1,D0001,0.0005846231876274418
4133CC16B45DA068DD955226CCB41C24,2,D0011,9.486938153210672e-05
4133CC16B45DA068DD955226CCB41C24,3,C0024,4.1941911676110375e-05
4133CC16B45DA068DD955226CCB41C24,4,C0015,4.1941911676110375e-05
4133CC16B45DA068DD955226CCB41C24,5,C0018,4.1941911676110375e-05
41461209A58BE3F381CC0CAEDCC1DE9D,1,D0001,0.09982484730806065
41461209A58BE3F381CC0CAEDCC1DE9D,2,D0004,0.03214893901737449
41461209A58BE3F381CC0CAEDCC1DE9D,3,D0007,0.027154643084462193
41461209A58BE3F381CC0CAEDCC1DE9D,4,D0005,0.012836017672572477
41461209A58BE3F381CC0CAEDCC1DE9D,5,D0014,0.009262866623496591
414B6E9EB741CD8A5576D30FBCE64ED4,1,C0016,3.2582768081865126e-05
414B6E9EB741CD8A5576D30FBCE64ED4,2,C0032,3.2582768081865126e-05
414B6E9EB741CD8A5576D30FBCE64ED4,3,C0015,3.2582768081865126e-05
414B6E9EB741CD8A5576D30FBCE64ED4,4,C0022,3.2582768081865126e-05
414B6E9EB741CD8A5576D30FBCE64ED4,5,C0001,2.101997373798777e-05
4188320BD5A26A1EDD4BFAEFA975540B,1,C0015,3.637048042794401e-05
4188320BD5A26A1EDD4BFAEFA975540B,2,C0030,3.637048042794401e-05
4188320BD5A26A1EDD4BFAEFA975540B,3,C0036,3.637048042794401e-05
4188320BD5A26A1EDD4BFAEFA975540B,4,C0040,3.637048042794401e-05
4188320BD5A26A1EDD4BFAEFA975540B,5,C0035,3.637048042794401e-05
418A299BEC8D0DDB6D62C01E304DCE2D,1,D0011,9.486938153210672e-05
418A299BEC8D0DDB6D62C01E304DCE2D,2,D0009,7.567554054756708e-05
418A299BEC8D0DDB6D62C01E304DCE2D,3,C0042,4.1941911676110375e-05
418A299BEC8D0DDB6D62C01E304DCE2D,4,C0032,4.1941911676110375e-05
418A299BEC8D0DDB6D62C01E304DCE2D,5,C0021,4.1941911676110375e-05
41A5E0776974AF001C5B4015A81F1952,1,D0007,8.226725329439318e-05
41A5E0776974AF001C5B4015A81F1952,2,C0011,7.067095823476404e-05
41A5E0776974AF001C5B4015A81F1952,3,C0033,4.4424038337553225e-05
41A5E0776974AF001C5B4015A81F1952,4,C0028,4.4424038337553225e-05
41A5E0776974AF001C5B4015A81F1952,5,C0003,2.6352749941196855e-05
4208087CE583013E88584B57FE235F72,1,D0008,5.555395338387759e-05
4208087CE583013E88584B57FE235F72,2,D0002,4.864566185386095e-05
4208087CE583013E88584B57FE235F72,3,D0012,3.964885609125447e-05
4208087CE583013E88584B57FE235F72,4,C0019,3.771715408214029e-05
4208087CE583013E88584B57FE235F72,5,C0015,3.771715408214029e-05
420848C1A3E55E19224FA379BC663A21,1,D0004,0.00042662306727035996
420848C1A3E55E19224FA379BC663A21,2,C0043,4.1941911676110375e-05
420848C1A3E55E19224FA379BC663A21,3,C0018,4.1941911676110375e-05
420848C1A3E55E19224FA379BC663A21,4,C0025,4.1941911676110375e-05
420848C1A3E55E19224FA379BC663A21,5,D0014,3.705850947744499e-05
42156E14E4B7262FCBC3D8A4241AA8CE,1,D0002,4.4292726693639476e-05
42156E14E4B7262FCBC3D8A4241AA8CE,2,D0012,4.2351678755278784e-05
42156E14E4B7262FCBC3D8A4241AA8CE,3,C0039,3.771715408214029e-05
42156E14E4B7262FCBC3D8A4241AA8CE,4,C0013,3.771715408214029e-05
42156E14E4B7262FCBC3D8A4241AA8CE,5,C0027,3.771715408214029e-05
4222D2405FFA58A6F90FE32DBDB12565,1,C0017,4.1941911676110375e-05
4222D2405FFA58A6F90FE32DBDB12565,2,C0015,4.1941911676110375e-05
4222D2405FFA58A6F90FE32DBDB12565,3,C0044,4.1941911676110375e-05
4222D2405FFA58A6F90FE32DBDB12565,4,C0029,4.1941911676110375e-05
4222D2405FFA58A6F90FE32DBDB12565,5,C0028,4.1941911676110375e-05
422CC6F3671CCCAB9E97F44F8F6DA5BD,1,C0011,7.30259268192548e-05
422CC6F3671CCCAB9E97F44F8F6DA5BD,2,D0008,6.134459679201702e-05
422CC6F3671CCCAB9E97F44F8F6DA5BD,3,D0009,6.134459679201702e-05
422CC6F3671CCCAB9E97F44F8F6DA5BD,4,C0024,4.1941911676110375e-05
422CC6F3671CCCAB9E97F44F8F6DA5BD,5,C0043,4.1941911676110375e-05
422F1367374FEBDEAE847D9096CEBF80,1,D0005,0.0001996929452391259
422F1367374FEBDEAE847D9096CEBF80,2,D0009,7.567554054756708e-05
422F1367374FEBDEAE847D9096CEBF80,3,D0008,7.567554054756708e-05
422F1367374FEBDEAE847D9096CEBF80,4,C0023,4.1941911676110375e-05
422F1367374FEBDEAE847D9096CEBF80,5,C0041,4.1941911676110375e-05
425C35625299DB2319EC9CCF3259049F,1,D0003,0.9931102076946203
425C35625299DB2319EC9CCF3259049F,2,D0004,0.9883331205415858
425C35625299DB2319EC9CCF3259049F,3,D0006,0.9365902867177991
425C35625299DB2319EC9CCF3259049F,4,D0002,0.3755208654371243
425C35625299DB2319EC9CCF3259049F,5,D0011,0.049370324569284356
4267E8CBF09BE8C3389A3FBB7797BCB7,1,D0004,0.00042662306727035996
4267E8CBF09BE8C3389A3FBB7797BCB7,2,C0015,4.1941911676110375e-05
4267E8CBF09BE8C3389A3FBB7797BCB7,3,C0019,4.1941911676110375e-05
4267E8CBF09BE8C3389A3FBB7797BCB7,4,A0035,2.241275105793736e-05
4267E8CBF09BE8C3389A3FBB7797BCB7,5,A0039,1.9397675090757487e-05
427340890CE638418D8C39CA067AE38E,1,D0008,7.567554054756708e-05
427340890CE638418D8C39CA067AE38E,2,C0027,4.1941911676110375e-05
427340890CE638418D8C39CA067AE38E,3,C0026,4.1941911676110375e-05
427340890CE638418D8C39CA067AE38E,4,C0029,4.1941911676110375e-05
427340890CE638418D8C39CA067AE38E,5,C0001,2.782789398375775e-05
427757EAB0706D68AE9F245696710FDB,1,D0001,0.0005846231876274418
427757EAB0706D68AE9F245696710FDB,2,D0010,7.567554054756708e-05
427757EAB0706D68AE9F245696710FDB,3,C0024,4.1941911676110375e-05
427757EAB0706D68AE9F245696710FDB,4,C0038,4.1941911676110375e-05
427757EAB0706D68AE9F245696710FDB,5,D0013,3.6748051094198914e-05
4288209542745D480B65E4B2E481CA7A,1,D0003,0.0005799126981871949
4288209542745D480B65E4B2E481CA7A,2,C0045,4.4622825775035795e-05
4288209542745D480B65E4B2E481CA7A,3,C0021,4.4622825775035795e-05
4288209542745D480B65E4B2E481CA7A,4,C0039,4.4622825775035795e-05
4288209542745D480B65E4B2E481CA7A,5,C0025,4.4622825775035795e-05
428C8C1C7283E3AAE3C9E0D8B1674098,1,D0006,6.26095546299504e-05
428C8C1C7283E3AAE3C9E0D8B1674098,2,C0020,4.284173322295247e-05
428C8C1C7283E3AAE3C9E0D8B1674098,3,C0033,4.284173322295247e-05
428C8C1C7283E3AAE3C9E0D8B1674098,4,C0021,4.284173322295247e-05
428C8C1C7283E3AAE3C9E0D8B1674098,5,D0013,2.973300207877022e-05
428E3DBD5AD6F107EBC1F71B6629FDF9,1,C0027,4.2755426699258514e-05
428E3DBD5AD6F107EBC1F71B6629FDF9,2,C0013,4.2755426699258514e-05
