,cust_no,prod_id,event_id,event_type,event_level,event_date,event_term,event_rate,event_amt,birth_ym,loc_cd,gender,init_dt,edu_bg,marriage_situ_cd,D_interval_level,D_deposit_type1,D_deposit_type2,C_credit_level,C_credit_amt_cd,C_credit_type1,C_credit_type2,C_new_flag,N_channel_type,N_channel_type2,A_frtn_type,A_fr_period_type,A_fr_prod_attr,A_fr_prod_type,A_fr_risk_level,P_pay_type1,P_pay_type2,first_cluster_id
321377,991C3F5A34A2931DA5372134EB0AD212,P0001,E0011,A,A,2024-05-13,,,,2001-02,L074,M,2024-05-13,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321378,CF8F7CE2A5FACF3E1647C9CCD5E414DC,P0001,E0011,A,A,2024-05-09,,,,1992-08,L033,M,2010-08-27,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321379,CB7741438B1F8CF4F6CDAFBCB33274B8,P0001,E0011,A,A,2024-12-02,,,,1984-11,L003,F,2011-08-23,3.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321380,A7EFD20F7A6DC3D9A9DAAB81F24757C8,P0001,E0011,A,A,2024-07-31,,,,1988-06,L172,M,2012-08-02,7.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321381,CDD05727F0C5DE71209443675D5E3B53,P0001,E0011,A,A,2024-07-31,,,,1987-01,L042,M,2013-10-15,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321382,9CD387068F0444B710F78ADEF943336C,P0001,E0011,A,A,2024-10-16,,,,1985-03,L037,F,2022-02-14,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321383,CAE54608C0EB8489A42FE09AC2D0E088,P0001,E0011,A,A,2024-07-31,,,,1984-04,L192,F,2011-10-21,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321384,3F9AEFA0DCB7109F3E6C1F59EE6023AF,P0001,E0011,A,A,2024-11-21,,,,1997-01,L113,F,2024-11-21,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321385,A224D391DC2DACBA571541EE31312954,P0001,E0011,A,A,2024-05-17,,,,1988-02,L005,F,2011-01-11,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321386,D99CD916DBA14E1A972892375579F610,P0001,E0011,A,A,2024-08-19,,,,1994-04,L272,M,2020-03-17,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321387,4630C3597DD174FEC9B1490286347811,P0001,E0011,A,A,2024-07-09,,,,1997-12,L021,M,2012-12-20,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321388,24C3E513B48F948AD55B03CC77A67AEF,P0001,E0011,A,A,2024-08-28,,,,1978-06,L003,M,2016-07-11,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321389,2ADD9ADBC27C4CB53678A364536B8246,P0001,E0011,A,A,2024-07-25,,,,1980-12,L005,F,2011-04-13,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321390,50A4A408D0DCAAB508C6EFB915C38906,P0001,E0011,A,A,2024-10-23,,,,1984-01,L028,F,2024-10-23,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321391,0D44DBA9727DB7143BB100585765EC9A,P0001,E0011,A,A,2024-08-26,,,,1991-02,L003,M,2024-08-26,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321392,275B0AA44EF2EFD2D17EB49959F4BEFF,P0001,E0011,A,A,2024-08-26,,,,1989-04,L256,M,2024-08-26,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321393,9B0296FB2F2FF016E3DBC9F90E46E3AC,P0001,E0011,A,A,2024-12-04,,,,1984-10,L005,F,2024-10-10,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321394,0A741E2A538E913EEB3C1F59D868408C,P0001,E0011,A,A,2024-11-22,,,,1964-08,L001,M,2016-11-22,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321395,315C0B3AC49F2AD237A62CBBD9AAEFBD,P0001,E0011,A,A,2024-09-10,,,,1980-01,L012,F,2011-12-06,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321396,A32F91EBE38A8FCBA3442F4FEAF70E36,P0001,E0011,A,A,2024-09-04,,,,1980-10,L001,M,2011-07-25,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321397,4E561C70A15DAF46870B57DF5358D20F,P0001,E0011,A,A,2024-05-14,,,,1977-10,L143,M,2024-05-14,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321398,ABEC4CFE6A60E08E10B7405240369B97,P0001,E0011,A,A,2024-12-03,,,,1985-08,L027,M,2011-07-20,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321399,3403831A4A3AB41B2EA0E1161DAD111A,P0001,E0011,A,A,2024-06-06,,,,1982-02,L003,M,2010-07-06,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321400,286B4073030E461E9687CBE1882CB0BF,P0001,E0011,A,A,2024-07-11,,,,1996-03,L172,F,2015-06-30,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321401,352BBDF3BEFEB48BCA920C58C5145E99,P0001,E0011,A,A,2024-06-26,,,,1973-11,L060,F,2018-09-04,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321402,45649FC2CDF3406BC43F9633762FC866,P0001,E0011,A,A,2024-08-26,,,,1983-11,L002,F,2013-05-08,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321403,A261D820D412A6F8E4661A15EC472E1D,P0001,E0011,A,A,2024-09-24,,,,2003-03,L001,F,2011-11-23,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321404,4996C28645C19F6D8E0CECD1F2C7968F,P0001,E0011,A,A,2024-09-03,,,,2005-04,L004,M,2013-01-08,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321405,9CCC8D4D1A414085CE7E031408A69389,P0001,E0011,A,A,2024-05-08,,,,1990-06,L003,M,2020-09-05,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321406,2CD54C2A98BB2115A91CBFE1424C67B8,P0001,E0011,A,A,2024-11-18,,,,1996-05,L142,M,2024-11-18,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321407,0F6A602621E024792E02F30B3F86F6B4,P0001,E0011,A,A,2024-07-22,,,,1974-07,L001,F,2011-01-11,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321408,17DE9468F0DFC6993F9D3731254F7C6C,P0001,E0011,A,A,2024-08-12,,,,1996-02,L074,M,2019-04-30,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321409,80460A543C453A25D3F81E1799F3C02E,P0001,E0011,A,A,2024-07-17,,,,1979-02,L003,F,2012-01-06,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321410,56F460F4577F0189FB8387CBD7844398,P0001,E0011,A,A,2024-05-11,,,,1969-03,L148,F,2011-08-04,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321411,6D7BC475C065067374A7CA36900C0FB0,P0001,E0011,A,A,2024-08-07,,,,1981-09,L130,M,2010-11-19,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321412,B07E271CFED44AAB2D559F40648AA1B1,P0001,E0011,A,A,2024-07-18,,,,1991-04,L073,M,2019-04-01,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321413,04EB1616B013C1C5EB9EF65FB568DFED,P0001,E0011,A,A,2024-09-04,,,,2002-11,L038,F,2021-02-23,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321414,6CADE58EAAC51F23CF97BF00BA3E1D17,P0001,E0011,A,A,2024-08-02,,,,1998-04,L001,F,2019-02-02,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321415,571A136261800FD11A621E228279A505,P0001,E0011,A,A,2024-05-27,,,,1987-05,L020,F,2012-01-17,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321416,EC4FDA5FE399B774BF5E714824F0590B,P0001,E0011,A,A,2024-05-09,,,,1992-03,L219,F,2018-12-21,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321417,1716F8C33D05257EDCB6B331FB286782,P0001,E0011,A,A,2024-05-13,,,,1987-04,L070,M,2018-06-06,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321418,E4E705839DE304DA5979BCBA31DFCB59,P0001,E0011,A,A,2024-09-13,,,,1994-05,L075,F,2012-10-11,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321419,93E9390748EF7AB0547D3B498A87D855,P0001,E0011,A,A,2024-12-02,,,,1978-11,L001,F,2007-12-02,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321420,919EF8199B223942E25F1A69462BF133,P0001,E0011,A,A,2024-08-06,,,,1984-03,L161,M,2010-10-29,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321421,B592BF5FB04458C00D5809272658D588,P0001,E0011,A,A,2024-05-14,,,,2001-10,L097,M,2024-05-06,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321422,868BED7A8088E00EA80E4AC4403CDA4C,P0001,E0011,A,A,2024-09-10,,,,1989-02,L007,F,2023-12-18,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321423,13E8C53D2EC9E3DD47CE68EA462724D1,P0001,E0011,A,A,2024-12-03,,,,1997-10,L001,M,2021-04-20,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321424,BC6596502907116F04F97BD9C5B35023,P0001,E0011,A,A,2024-05-10,,,,1990-03,L118,M,2024-05-10,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321425,F2DB3A4F6C04E47F61D0015D6B3C035D,P0001,E0011,A,A,2024-05-15,,,,1974-04,L005,F,2017-09-06,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321426,31134122DEF3BA656D37CFA7F0051A13,P0001,E0011,A,A,2024-06-11,,,,1978-05,L108,F,2014-12-17,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321427,5D2BEABB93D892C8C3842E4297348EC0,P0001,E0011,A,A,2024-08-30,,,,1992-02,L023,M,2024-08-30,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321428,228B072DA76AF8D6D6A2CCEE63ADC50C,P0001,E0011,A,A,2024-11-21,,,,1956-12,L001,M,2010-06-08,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321429,AB60488A9D176145E0A58BBAE059C06E,P0001,E0011,A,A,2024-08-23,,,,1990-12,L084,F,2018-01-15,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321430,60F6E31032B02C32594D2D59A18231E6,P0001,E0011,A,A,2024-11-29,,,,1981-07,L005,F,2024-11-25,3.0,40.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321431,1776B9D160DE73B6E2BFBD04302BE702,P0001,E0011,A,A,2024-10-08,,,,1973-01,L016,M,2016-12-29,4.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321432,CA082CCE1816D28273FB4B4EDF2738DE,P0001,E0011,A,A,2024-12-26,,,,1982-07,L037,F,2024-12-26,2.0,90.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321433,5B6AD1BBD41C425426EA35DE9868E47A,P0001,E0011,A,A,2024-09-24,,,,1997-08,L005,M,2024-09-24,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321434,F5C897A74409728251709A9AF4CCD182,P0001,E0011,A,A,2024-09-24,,,,1980-11,L001,M,2010-05-12,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321435,6513A94E0D6B79EFAD496A2EA48EF11D,P0001,E0011,A,A,2024-06-13,,,,1946-09,L058,F,2011-03-04,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321436,9AEB57A56689571E2E5DA943F37741F8,P0001,E0011,A,A,2024-10-14,,,,1951-08,L001,M,2011-07-18,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321437,7BF996A789756131C170155419F17AD6,P0001,E0011,A,A,2024-09-24,,,,1985-10,L001,M,2010-06-13,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321438,3E149207431DD331CB623C0B753B2C02,P0001,E0011,A,A,2024-09-09,,,,1980-10,L097,F,2011-09-02,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321439,96F3D0C026855D2775EC83FB9B5E3661,P0001,E0011,A,A,2024-08-14,,,,1994-09,L133,F,2018-07-23,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321440,0AA8DA7C4E6E2F663B5F33AE2CCCDF98,P0001,E0011,A,A,2024-08-21,,,,1975-02,L028,F,2024-08-21,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321441,D67F9F9975F3B7657FE7F2CAD83FA9C1,P0001,E0011,A,A,2024-07-10,,,,1954-02,L001,M,2011-03-28,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321442,8A5D6B84C0EB84FC2B9DBAC84C096A21,P0001,E0011,A,A,2024-09-24,,,,1981-04,L001,M,2011-06-08,3.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321443,3A6577B328884DE7126CDDF1D2D53E4D,P0001,E0011,A,A,2024-09-24,,,,1974-06,L001,M,2010-06-24,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321444,EEF537A800807C046DA4288C346CA70A,P0001,E0011,A,A,2024-08-21,,,,1950-05,L001,M,2011-04-08,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321445,BFD72F0EF17680033BCDBBABA96F48CF,P0001,E0011,A,A,2024-08-14,,,,1969-06,L141,F,2010-06-29,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321446,492B3863EF4B5D1D7B1EB9608EDE05A9,P0001,E0011,A,A,2024-09-06,,,,1989-03,L069,M,2024-09-06,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321447,CA8086F2C9FE02D6B1256BED46535CF7,P0001,E0011,A,A,2024-09-06,,,,1983-07,L052,F,2024-09-06,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321448,2F3AB0F84C753FD69A68A6C04FC4F56B,P0001,E0011,A,A,2024-11-01,,,,1972-06,L001,M,2011-01-04,4.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321449,166EAE10D2C1BC17424E0B6CCC774115,P0001,E0011,A,A,2024-07-02,,,,1979-12,L001,F,2011-07-18,3.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321450,61989D20BC37B95902745DEEE576499E,P0001,E0011,A,A,2024-06-28,,,,1991-10,L007,M,2014-06-10,4.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321451,03DBB4E17D62963700D944D5220D1645,P0001,E0011,A,A,2024-10-22,,,,1984-10,L241,M,2020-05-25,3.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321452,1F04A48DABB2CD2345971EC3146D39E7,P0001,E0011,A,A,2024-07-02,,,,1997-03,L001,F,2018-01-04,3.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321453,736305C6084C314CD8613A8304E59B7B,P0001,E0011,A,A,2024-05-27,,,,1973-07,L003,M,2018-07-17,4.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321454,DA2D985DA28E05D6B60BA72F2C21AE58,P0001,E0011,A,A,2024-11-04,,,,1992-06,L112,F,2024-11-04,3.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321455,98BF81CAA272DBFF9C76F835B25019C5,P0001,E0011,A,A,2024-07-16,,,,2002-08,L037,F,2021-04-21,3.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321456,FF22E7E7416E522D9C05A62B5E735BD1,P0001,E0011,A,A,2024-06-24,,,,1995-06,L001,F,2015-07-31,4.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321457,E942ACB04E464EBF8E6AC12108817352,P0001,E0011,A,A,2024-10-10,,,,2002-03,L078,F,2021-02-19,3.0,10.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321458,378C9B928B843B21077EDCF5A57AA435,P0001,E0011,A,A,2024-05-24,,,,1995-10,L134,M,2017-09-13,4.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321459,037207CE09C62AE2B6292C756B67978D,P0001,E0011,A,A,2024-07-02,,,,1997-03,L122,M,2023-07-28,3.0,10.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321460,253FA37310D79951990BF760768CCBD5,P0001,E0011,A,A,2024-10-30,,,,1976-08,L111,F,2012-05-22,4.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321461,5A0EBE645E4BE102BFF4DEE1DADDF1CD,P0001,E0011,A,A,2024-10-31,,,,1976-12,L042,M,2013-10-17,4.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321462,8E2A4D7657DD0AB9EE5FA1128564B866,P0001,E0011,A,A,2024-11-12,,,,1974-12,L005,F,2010-08-09,4.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321463,CC29258C696433146BA2D0B262ED1620,P0001,E0011,A,A,2024-08-05,,,,1978-11,L174,M,2020-12-24,4.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321464,40225F38A38057C58E97175F2CBA697A,P0001,E0011,A,A,2024-10-24,,,,1979-03,L001,M,2010-10-03,3.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321465,B34C5DA956ED212578E77B3036AC46F2,P0001,E0011,A,A,2024-09-30,,,,2000-10,L033,M,2024-09-30,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321466,B3BC73269C71C41F2D331AFAAF2B8DB1,P0001,E0011,A,A,2024-11-06,,,,1998-11,L001,M,2019-01-23,3.0,10.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321467,80E3C15487F8ABA4D49473F52E313169,P0001,E0011,A,A,2024-07-05,,,,2003-07,L001,F,2024-07-05,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321468,052D853652142CDA24FD53D3115418E5,P0001,E0011,A,A,2024-07-24,,,,1991-08,L033,F,2024-07-24,3.0,10.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321469,DAC49D73BFA5DE3F679AD67014DAFF89,P0001,E0011,A,A,2024-06-28,,,,1990-01,L001,M,2014-11-27,3.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321470,D1C3B3A51A5A4B93CB4F009021177363,P0001,E0011,A,A,2024-09-19,,,,1992-07,L396,M,2024-09-19,3.0,10.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321471,4B61C8767500E2323728F5888C30D681,P0001,E0011,A,A,2024-11-14,,,,2001-01,L001,F,2024-11-14,3.0,10.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321472,219A8939491657A3904AA28F30AE99DA,P0001,E0011,A,A,2024-11-11,,,,1979-09,L005,M,2010-05-31,4.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321473,9CFE1680A96DDD2A8FEB0F7C6FCA67A3,P0001,E0011,A,A,2024-09-26,,,,1966-07,L005,M,2011-04-14,4.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321474,5151751285CF14CBDDEB77B0468B0FB8,P0001,E0011,A,A,2024-08-16,,,,2003-03,L001,M,2018-12-13,3.0,10.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321475,46E9BEC79788F7BF08C155A89074D0EA,P0001,E0011,A,A,2024-11-27,,,,1991-11,L049,F,2019-09-19,4.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321476,D5502A40993F9EACFBD29803AF439369,P0002,E0011,A,A,2024-01-28,,,,1989-08,L001,F,2012-06-21,3.0,20.0,,,,,,,,,,,,,,,,2.0,2.0,P1
321477,33A8F30B17F22684BCB91C1C7CA494CC,P0002,E0011,A,A,2024-06-20,,,,1986-12,L001,F,2010-09-06,3.0,20.0,,,,,,,,,,,,,,,,2.0,2.0,P1
321478,7A92D24301C24A62A57C8D67CB327826,P0002,E0011,A,A,2024-11-22,,,,1973-01,L001,F,2011-07-06,7.0,20.0,,,,,,,,,,,,,,,,2.0,2.0,P1
321479,1E08DF352F5B1E54C8CD0A53D8A5E333,P0002,E0011,A,A,2024-02-19,,,,1971-09,L188,M,2015-10-15,4.0,20.0,,,,,,,,,,,,,,,,2.0,2.0,P1
321480,A915BBC28284C0C54A8D727B262330D0,P0002,E0011,A,A,2024-03-21,,,,1999-09,L003,M,2013-03-04,3.0,10.0,,,,,,,,,,,,,,,,2.0,2.0,P1
321481,E2AA6299F551DD83BE1E1764E155D2C2,P0002,E0011,A,A,2024-03-22,,,,1974-10,L001,M,2002-09-01,3.0,20.0,,,,,,,,,,,,,,,,2.0,2.0,P1
321482,F4F8FC0C5CE0AF9A38BE81E50F2AE3F5,P0002,E0011,A,A,2024-07-31,,,,1970-04,L201,M,2017-02-14,4.0,20.0,,,,,,,,,,,,,,,,2.0,2.0,P1
321483,17BDB35C7C9CC79B0C44A96FBBDA227E,P0002,E0011,A,A,2024-06-16,,,,1972-11,L001,F,2010-09-17,4.0,20.0,,,,,,,,,,,,,,,,2.0,2.0,P1
321484,D2604010A2FC345068CBC294691B58ED,P0002,E0011,A,A,2024-12-18,,,,1989-09,L033,F,2013-07-15,4.0,20.0,,,,,,,,,,,,,,,,2.0,2.0,P1
321485,860D6AD5D73BB036DDC98AF4B450C6A8,P0002,E0011,A,A,2024-12-20,,,,1972-06,L001,M,2010-08-10,4.0,20.0,,,,,,,,,,,,,,,,2.0,2.0,P1
321486,D5B3BCE7464CFCEB5B596349291D2D5C,P0001,E0011,A,A,2024-01-02,,,,1982-10,L028,M,2019-02-28,3.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321487,35AB4D40276B74235FAFEA0B674A2107,P0001,E0011,A,A,2024-10-15,,,,1985-01,L001,F,2010-08-16,2.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321488,35AB4D40276B74235FAFEA0B674A2107,P0001,E0011,A,A,2024-12-22,,,,1985-01,L001,F,2010-08-16,2.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321489,02CE9305B5152DFCA2562B7E2C3312EA,P0001,E0011,A,A,2024-06-24,,,,1965-01,L001,M,2024-04-26,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321490,8781F4EA926D1C1D5D3385AB6517E4D3,P0001,E0011,A,A,2024-06-22,,,,1973-05,L088,M,2010-04-06,3.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321491,D2EB9DA120F1F36F3C7DD82CFC7F5160,P0001,E0011,A,A,2024-01-08,,,,1978-02,L024,F,2020-05-20,4.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321492,760989AE1D54AE52D8F4AAF809077033,P0001,E0011,A,A,2024-02-24,,,,1991-07,L006,F,2016-10-26,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321493,A78F4B1A8CE627AAB0E1DEF83D49C1B1,P0001,E0011,A,A,2024-02-23,,,,1987-05,L069,M,2021-05-21,,,,,,,,,,,,,,,,,,1.0,1.0,P0
321494,34C52A0B65E6E391280AA056D64675CA,P0001,E0011,A,A,2024-07-01,,,,1997-05,L001,M,2022-03-19,3.0,10.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321495,34C52A0B65E6E391280AA056D64675CA,P0001,E0011,A,A,2024-01-18,,,,1997-05,L001,M,2022-03-19,3.0,10.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321496,040FCF5E16DE9C9CD4E91A76D91B7730,P0001,E0011,A,A,2024-08-01,,,,1976-12,L001,F,2011-01-20,7.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321497,55BA531FD69FC181CAD5B939FE950B1C,P0001,E0011,A,A,2024-08-13,,,,1986-03,L001,M,2011-05-23,4.0,10.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321498,8E7577FB62D1E48E3B8FDACC8E8C35CE,P0001,E0011,A,A,2024-05-24,,,,1988-03,L002,M,2023-03-07,3.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321499,256CD27E38ED5DBFCF5ADCE596EC548A,P0001,E0011,A,A,2024-10-02,,,,1973-08,L001,F,2011-06-03,7.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321500,47D3FBE78519BE2F3E983EEB1CC9D080,P0001,E0011,A,A,2024-01-08,,,,1982-07,L118,M,2011-07-04,7.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321501,709C2F9779FF4BF5B82C3F79722F3BD3,P0001,E0011,A,A,2024-01-09,,,,1979-05,L240,F,2020-11-03,4.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321502,46546672A6DDDFE42967596045BE35CE,P0001,E0011,A,A,2024-02-01,,,,1985-01,L003,F,2011-01-06,3.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321503,10DAEEB0358A21D18022C6228F0C8C3D,P0001,E0011,A,A,2024-01-30,,,,1975-03,L001,M,2023-08-22,7.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321504,A688FEDB585BAF234CBE596948124E99,P0001,E0011,A,A,2024-03-22,,,,1983-02,L002,F,2010-11-26,4.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321505,A688FEDB585BAF234CBE596948124E99,P0001,E0011,A,A,2024-02-07,,,,1983-02,L002,F,2010-11-26,4.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321506,A688FEDB585BAF234CBE596948124E99,P0001,E0011,A,A,2024-02-09,,,,1983-02,L002,F,2010-11-26,4.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321507,AC7D103624CD5B12189BE518060326E7,P0001,E0011,A,A,2024-02-07,,,,1992-04,L001,F,2012-07-20,3.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321508,45B94065BD6793A68B3401021F12E14A,P0001,E0011,A,A,2024-03-02,,,,1990-10,L003,M,2014-01-13,3.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321509,3D218A2A529ADCB56253C94F2C0DD4E7,P0001,E0011,A,A,2024-03-05,,,,1992-11,L001,F,2007-08-05,3.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321510,3D218A2A529ADCB56253C94F2C0DD4E7,P0001,E0011,A,A,2024-03-14,,,,1992-11,L001,F,2007-08-05,3.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321511,9BB688629357CBF90A61549234CA5265,P0001,E0011,A,A,2024-03-06,,,,1972-12,L001,F,2003-04-22,4.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321512,AAD2E91B059DBED4472522F9F99DBC9E,P0001,E0011,A,A,2024-03-14,,,,1972-08,L001,F,2010-06-10,4.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321513,9D8107EDDD2679BE86D7158D28B51DD2,P0001,E0011,A,A,2024-04-08,,,,1970-10,L003,M,2011-04-06,7.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321514,02E075FC2329BCEFD7F0FFBD3074F2D1,P0001,E0011,A,A,2024-04-21,,,,1990-11,L042,F,2018-10-29,4.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321515,6E192CB93D1B74AEAE5D0E62837CB2FC,P0001,E0011,A,A,2024-04-24,,,,1983-02,L071,F,2010-11-24,3.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321516,943360B6822DBD122F0A4DAAD72F2AB7,P0001,E0011,A,A,2024-04-17,,,,1998-08,L056,F,2017-03-20,3.0,10.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321517,0EA5F5BA78CDB49FE6B891B0A547ECBE,P0001,E0011,A,A,2024-04-30,,,,1981-09,L001,M,2010-07-07,4.0,10.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321518,B1202F4435AF468EED82806EA0BA7E27,P0001,E0011,A,A,2024-04-23,,,,1974-05,L001,F,2005-02-24,7.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
321519,A88980A3CC4D1823F392DCFBACA18A6E,P0001,E0011,A,A,2024-05-08,,,,1988-08,L039,M,2018-07-18,4.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
