,cust_no,prod_id,event_id,event_type,event_level,event_date,event_term,event_rate,event_amt,birth_ym,loc_cd,gender,init_dt,edu_bg,marriage_situ_cd,D_interval_level,D_deposit_type1,D_deposit_type2,C_credit_level,C_credit_amt_cd,C_credit_type1,C_credit_type2,C_new_flag,N_channel_type,N_channel_type2,A_frtn_type,A_fr_period_type,A_fr_prod_attr,A_fr_prod_type,A_fr_risk_level,P_pay_type1,P_pay_type2,first_cluster_id
300400,5D5AF222CAB1F836C91A171D9226B5B9,N0002,E0010,A,A,2024-01-15,,,,1989-02,L001,F,2013-03-27,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300401,D506F64FFA562E7FEFC9ACB64071B7A4,N0002,E0010,A,A,2024-01-15,,,,1992-11,L344,F,2011-04-15,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300402,8EF80D4DEC66C20E9F10E7C0AFC52BD4,N0002,E0010,A,A,2024-10-14,,,,1976-02,L001,M,2010-09-21,4.0,20.0,,,,,,,,,1.0,1.0,,,,,,,,N0
300403,5D5AF222CAB1F836C91A171D9226B5B9,N0002,E0010,A,A,2024-01-25,,,,1989-02,L001,F,2013-03-27,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300404,71F1795E3A0B7943821EBB8A95B7352A,N0002,E0010,A,A,2024-01-25,,,,1987-02,L222,F,2020-03-27,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300405,A198E5AAA81D03EECF16ADD54937F636,N0002,E0010,A,A,2024-01-18,,,,1963-12,L001,M,2021-10-19,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300406,7CB998F026A13DA2CF56A721FA9127D7,N0002,E0010,A,A,2024-02-02,,,,1988-10,L041,M,2024-02-02,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300407,33DEC741E0007D638FA1C0EA1DB20432,N0004,E0010,A,A,2024-01-10,,,,1976-06,L001,M,2009-02-11,3.0,20.0,,,,,,,,,1.0,1.0,,,,,,,,N0
300408,33DEC741E0007D638FA1C0EA1DB20432,N0002,E0010,A,A,2024-01-10,,,,1976-06,L001,M,2009-02-11,3.0,20.0,,,,,,,,,1.0,1.0,,,,,,,,N0
300409,FBF6BBA8B850447D1072ABFCAB5B959D,N0002,E0010,A,A,2024-01-24,,,,1954-04,L003,F,2021-01-25,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300410,F556374413CBB5B61BAB39F944366B2A,N0002,E0010,A,A,2024-03-19,,,,2002-02,L104,M,2023-11-07,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300411,CB050DC96730E29E7E6114C3FCF5E9A7,N0002,E0010,A,A,2024-05-08,,,,1979-08,L048,M,2010-11-09,7.0,20.0,,,,,,,,,1.0,1.0,,,,,,,,N0
300412,C8F8F9172B7BCECD75F7780378D28796,N0002,E0010,A,A,2024-02-22,,,,1990-08,L052,M,2024-02-22,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300413,67DCBEA3CACFB83F712AF5DA07E57C52,N0001,E0010,A,A,2024-01-31,,,,1970-12,L001,M,2011-02-11,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300414,4320F5152FACC3D1C5258B99B6BBF0D4,N0002,E0010,A,A,2024-06-13,,,,1964-04,L004,M,2007-10-25,,20.0,,,,,,,,,1.0,1.0,,,,,,,,N0
300415,548DF56456B281DC10AA4ECC97A37A54,N0002,E0010,A,A,2024-01-30,,,,1964-12,L001,F,2011-11-21,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300416,5118AD64093A9C85174CEE35A25B12C4,N0002,E0010,A,A,2024-05-06,,,,1985-05,L134,M,2012-02-13,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300417,0E77F04CAB3DBBFD4D01CF27D92AC1B9,N0002,E0010,A,A,2024-08-30,,,,2005-03,L001,F,2019-02-02,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300418,107988064857871E3DBEA3D16C5A4168,N0002,E0010,A,A,2024-01-03,,,,1969-01,L005,F,2012-12-18,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300419,53A5F82275E9DE56534C2C79C025DB0B,N0002,E0010,A,A,2024-01-26,,,,1993-05,L048,F,2024-01-26,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300420,138578155C3D50453BE61B7E453DF2A0,N0002,E0010,A,A,2024-01-17,,,,1997-12,L075,M,2021-01-13,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300421,138578155C3D50453BE61B7E453DF2A0,N0004,E0010,A,A,2024-02-06,,,,1997-12,L075,M,2021-01-13,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300422,8AB46D7BD3C2E5C2014653D8A9B434AF,N0001,E0010,A,A,2024-07-15,,,,1946-07,L001,F,2016-11-07,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300423,F89A7770FE9FA2E3E9954BB71AA7E956,N0001,E0010,A,A,2024-12-19,,,,1994-11,L005,F,2024-12-19,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300424,D833F7C3529D9083A53D3D82E0894D89,N0002,E0010,A,A,2024-06-12,,,,1945-06,L001,F,2006-01-17,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300425,55CFBFC9CC2A430EEFA7E39787C3EE5E,N0002,E0010,A,A,2024-08-02,,,,1974-09,L007,M,2024-08-02,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300426,18FD3F4603EC8851727455A75F1F8633,N0001,E0010,A,A,2024-10-24,,,,1976-07,L001,F,2010-05-14,7.0,20.0,,,,,,,,,1.0,1.0,,,,,,,,N0
300427,45871D7EACD597C41DFAAB93AD741CAC,N0002,E0010,A,A,2024-07-18,,,,1992-06,L002,F,2017-08-11,7.0,20.0,,,,,,,,,1.0,1.0,,,,,,,,N0
300428,1FA36BC710ED4828C771C8ABFF9C817B,N0001,E0010,A,A,2024-07-19,,,,1960-05,L001,M,2012-07-18,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300429,1FA36BC710ED4828C771C8ABFF9C817B,N0002,E0010,A,A,2024-07-19,,,,1960-05,L001,M,2012-07-18,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300430,AD755B94F5B270755A813E1283E24D06,N0001,E0010,A,A,2024-08-12,,,,1969-08,L084,M,2011-03-04,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300431,2AD76F05172CCA7099D30FD873C57185,N0002,E0010,A,A,2024-07-15,,,,1995-08,L011,M,2012-07-06,4.0,10.0,,,,,,,,,1.0,1.0,,,,,,,,N0
300432,1AE217DBB7772DB36B5EC1490AAC85C1,N0002,E0010,A,A,2024-10-24,,,,1980-10,L001,M,2010-05-19,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300433,D9F6CE859C69A612DA604474F711D59D,N0002,E0010,A,A,2024-05-22,,,,1969-11,L001,F,2011-04-06,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300434,A40044BD61CF56C3ADDBAEE66365AB26,N0001,E0010,A,A,2024-07-17,,,,1970-12,L144,F,2010-09-27,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300435,42D80FD794838DBD552D7605A92C7860,N0001,E0010,A,A,2024-07-16,,,,1969-06,L001,F,2011-04-13,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300436,CEF988AFD812ADDEFF57BF2C3F9511B8,N0002,E0010,A,A,2024-11-06,,,,1979-12,L001,M,2010-06-01,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300437,B0E2E0FECAA2907BA78455FA2B4365C2,N0002,E0010,A,A,2024-04-29,,,,1990-08,L055,F,2010-03-29,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300438,05EDD2028E58ABB66C87E145B641C199,N0001,E0010,A,A,2024-12-27,,,,1962-08,L041,M,2024-12-27,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300439,C4112AEBA4B360A6C7DC7C94B12AC8DB,N0001,E0010,A,A,2024-08-12,,,,1964-08,L001,M,2011-11-01,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300440,53FABF3753856355342675A3F122C8F1,N0001,E0010,A,A,2024-05-24,,,,2002-08,L001,F,2020-12-01,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300441,36489648D59C4CC47723833FB3E0CE5E,N0001,E0010,A,A,2024-10-02,,,,1968-03,L001,M,2005-02-01,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300442,76C7F659F501540E5F66740FF555C15C,N0001,E0010,A,A,2024-06-06,,,,1961-08,L001,F,2010-04-07,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300443,2DBC885611D461CC4F9EE7834F242B4E,N0001,E0010,A,A,2024-07-15,,,,1974-01,L087,M,2024-07-15,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300444,2DBC885611D461CC4F9EE7834F242B4E,N0002,E0010,A,A,2024-07-15,,,,1974-01,L087,M,2024-07-15,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300445,DC3D011A83E48136068859EC4BD586F7,N0001,E0010,A,A,2024-07-17,,,,1982-12,L060,F,2024-06-20,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300446,BF9BB513276115B2FF8AF4CD7A12BE4C,N0001,E0010,A,A,2024-06-06,,,,1969-01,L048,F,2024-06-06,7.0,20.0,,,,,,,,,1.0,1.0,,,,,,,,N0
300447,BF9BB513276115B2FF8AF4CD7A12BE4C,N0002,E0010,A,A,2024-06-06,,,,1969-01,L048,F,2024-06-06,7.0,20.0,,,,,,,,,1.0,1.0,,,,,,,,N0
300448,B4D9290F1575470D988BE621B7A86355,N0001,E0010,A,A,2024-08-16,,,,1992-03,L100,F,2024-07-26,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300449,26842F3D0017AAC468F88DC3D121407D,N0002,E0010,A,A,2024-06-12,,,,1973-10,L035,M,2013-06-14,4.0,20.0,,,,,,,,,1.0,1.0,,,,,,,,N0
300450,26842F3D0017AAC468F88DC3D121407D,N0001,E0010,A,A,2024-06-12,,,,1973-10,L035,M,2013-06-14,4.0,20.0,,,,,,,,,1.0,1.0,,,,,,,,N0
300451,5A082E05AC7149128082AB74B4E403BE,N0002,E0010,A,A,2024-04-29,,,,1979-06,L417,M,2024-04-29,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300452,36489648D59C4CC47723833FB3E0CE5E,N0001,E0010,A,A,2024-11-13,,,,1968-03,L001,M,2005-02-01,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300453,36489648D59C4CC47723833FB3E0CE5E,N0002,E0010,A,A,2024-11-13,,,,1968-03,L001,M,2005-02-01,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300454,B897429BCCB0EC2FEB124B9FA8AD7055,N0002,E0010,A,A,2024-09-03,,,,1969-12,L001,M,2011-04-13,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300455,2DB3E7509875D678F1EE254B54DF6350,N0002,E0010,A,A,2024-07-18,,,,1980-07,L001,F,2024-07-18,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300456,2DB3E7509875D678F1EE254B54DF6350,N0001,E0010,A,A,2024-07-18,,,,1980-07,L001,F,2024-07-18,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300457,DEFE1020C15BFDB70414AFBBAAA7CFB2,N0001,E0010,A,A,2024-06-06,,,,1972-02,L001,F,2011-03-02,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300458,D0905F74445F8D2E5809173AE66755BA,N0002,E0010,A,A,2024-10-28,,,,1957-03,L001,F,2011-05-04,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300459,9D4CF1C6169B486C3F71D1BBE1168999,N0001,E0010,A,A,2024-07-15,,,,1956-08,L001,F,2012-04-13,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300460,800F0C81171F02253AC1F4EAA763CAAA,N0001,E0010,A,A,2024-06-06,,,,1967-11,L001,F,2011-03-21,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300461,583EDC2EBEE7B69D3AA18C0A188BCA4B,N0001,E0010,A,A,2024-07-16,,,,1983-06,L001,M,2010-10-22,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300462,7A61C89723ABD54C0DF6AB72A64341D0,N0001,E0010,A,A,2024-07-19,,,,2006-07,L001,F,2024-07-16,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300463,7A61C89723ABD54C0DF6AB72A64341D0,N0002,E0010,A,A,2024-07-19,,,,2006-07,L001,F,2024-07-16,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300464,12EF90786AA18E167B7F73BAE9362DC7,N0001,E0010,A,A,2024-09-30,,,,1975-03,L001,F,2010-06-08,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300465,77167A6F71AEFF44EE30BF9DF5FCF634,N0001,E0010,A,A,2024-11-06,,,,1975-07,L001,F,2009-02-01,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300466,A1F087ABA12BF356F1B01B6105431E6B,N0001,E0010,A,A,2024-07-18,,,,1954-01,L001,F,2011-12-15,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300467,A1F087ABA12BF356F1B01B6105431E6B,N0002,E0010,A,A,2024-07-18,,,,1954-01,L001,F,2011-12-15,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300468,6C8934D5620AF2E3752C960072187753,N0002,E0010,A,A,2024-11-19,,,,1963-03,L001,M,2006-06-23,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300469,5AB6774B0163CA69DA40D1249DD5231A,N0001,E0010,A,A,2024-10-25,,,,1974-11,L001,F,2011-09-22,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300470,5E5C608C172CC7DDA4E3F8E125ED73A9,N0002,E0010,A,A,2024-02-02,,,,1962-12,L001,F,2012-10-12,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300471,A2183DD695998304DB25E0CAC0068906,N0002,E0010,A,A,2024-07-17,,,,1956-05,L001,F,2010-08-30,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300472,70C594BB090B8C66AA92EECAD24FB1E2,N0002,E0010,A,A,2024-09-06,,,,1963-12,L001,F,2010-09-07,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300473,70C594BB090B8C66AA92EECAD24FB1E2,N0002,E0010,A,A,2024-06-10,,,,1963-12,L001,F,2010-09-07,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300474,C0A3A7D8F36E12610C04107CA1BE7193,N0002,E0010,A,A,2024-08-23,,,,1964-10,L028,M,2024-08-07,0.0,20.0,,,,,,,,,1.0,1.0,,,,,,,,N0
300475,5AEA17661CA139BA280D79A321233C9B,N0001,E0010,A,A,2024-09-01,,,,1975-01,L028,M,2012-01-20,7.0,90.0,,,,,,,,,1.0,1.0,,,,,,,,N0
300476,A8454628843871371B7199F147F46C01,N0001,E0010,A,A,2024-04-01,,,,1987-08,L028,M,2024-03-11,3.0,40.0,,,,,,,,,1.0,1.0,,,,,,,,N0
300477,A8454628843871371B7199F147F46C01,N0002,E0010,A,A,2024-04-01,,,,1987-08,L028,M,2024-03-11,3.0,40.0,,,,,,,,,1.0,1.0,,,,,,,,N0
300478,3237911D3FFE5E1A5CD837CD8D4EE1FB,N0002,E0010,A,A,2024-11-08,,,,1971-03,L028,M,2024-11-08,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300479,FEAFFAD357060EC57E96A940E14EB9E5,N0002,E0010,A,A,2024-06-30,,,,2001-08,L018,M,2024-04-17,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300480,FEAFFAD357060EC57E96A940E14EB9E5,N0001,E0010,A,A,2024-04-17,,,,2001-08,L018,M,2024-04-17,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300481,EB3278A4BE4CD8801AA206DC8D57F0A9,N0002,E0010,A,A,2024-08-23,,,,1980-12,L121,M,2024-08-23,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300482,BB752633D6C68BE645757A9C0F53DDFA,N0002,E0010,A,A,2024-09-12,,,,1967-08,L001,F,2010-08-05,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300483,D543C8DEB34F631945F5A9DBD8BB6205,N0001,E0010,A,A,2024-10-11,,,,1958-09,L001,M,2010-02-24,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300484,D543C8DEB34F631945F5A9DBD8BB6205,N0002,E0010,A,A,2024-10-11,,,,1958-09,L001,M,2010-02-24,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300485,F16A80F7272BE61D66EA19C2055C5BB4,N0002,E0010,A,A,2024-03-25,,,,1991-03,L131,M,2024-03-25,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300486,85227DBC8D583E49AE14D3444BDCA3D4,N0001,E0010,A,A,2024-03-25,,,,1970-04,L071,M,2024-03-25,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300487,85227DBC8D583E49AE14D3444BDCA3D4,N0002,E0010,A,A,2024-03-25,,,,1970-04,L071,M,2024-03-25,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300488,436F23C67AD9309F67A78170CD6522C1,N0002,E0010,A,A,2024-01-22,,,,1969-06,L024,M,2024-01-12,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300489,CD812F3547F5DE81119141A9EFD99239,N0002,E0010,A,A,2024-03-22,,,,1989-11,L024,F,2024-03-22,8.0,20.0,,,,,,,,,1.0,1.0,,,,,,,,N0
300490,FADC3BDDAB6E8B12FE9F1898656043EA,N0004,E0010,A,A,2024-12-11,,,,1981-05,L024,M,2024-12-04,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300491,FADC3BDDAB6E8B12FE9F1898656043EA,N0002,E0010,A,A,2024-12-11,,,,1981-05,L024,M,2024-12-04,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300492,D3358A812D1163863358AF298BFE078D,N0004,E0010,A,A,2024-12-17,,,,1978-12,L051,F,2024-12-17,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300493,D3358A812D1163863358AF298BFE078D,N0002,E0010,A,A,2024-12-17,,,,1978-12,L051,F,2024-12-17,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300494,70CC6EA7D007B49E19DBAA40680BFCF7,N0002,E0010,A,A,2024-01-12,,,,1991-08,L024,F,2024-01-06,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300495,70CC6EA7D007B49E19DBAA40680BFCF7,N0004,E0010,A,A,2024-01-12,,,,1991-08,L024,F,2024-01-06,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300496,D00AF5F92694FB1AA11C56D5C8A3F1B1,N0002,E0010,A,A,2024-03-04,,,,1973-02,L024,M,2024-03-03,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300497,F16A80F7272BE61D66EA19C2055C5BB4,N0001,E0010,A,A,2024-03-25,,,,1991-03,L131,M,2024-03-25,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300498,70931BF3D4B2E31C271A8E8D0AA9DE96,N0002,E0010,A,A,2024-02-23,,,,1975-05,L024,M,2023-02-20,7.0,20.0,,,,,,,,,1.0,1.0,,,,,,,,N0
300499,70931BF3D4B2E31C271A8E8D0AA9DE96,N0004,E0010,A,A,2024-03-01,,,,1975-05,L024,M,2023-02-20,7.0,20.0,,,,,,,,,1.0,1.0,,,,,,,,N0
300500,18595D0451B94DEB7567782A9BE29EB4,N0002,E0010,A,A,2024-03-27,,,,1985-10,L039,M,2024-03-27,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300501,631573B2E588A48BED145A63B0480297,N0004,E0010,A,A,2024-03-04,,,,1980-10,L024,M,2024-03-01,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300502,631573B2E588A48BED145A63B0480297,N0002,E0010,A,A,2024-03-04,,,,1980-10,L024,M,2024-03-01,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300503,1EBB2F56A8153A2943FEE30BB95FBEE3,N0002,E0010,A,A,2024-01-24,,,,1971-08,L024,M,2024-01-24,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300504,1EBB2F56A8153A2943FEE30BB95FBEE3,N0004,E0010,A,A,2024-01-24,,,,1971-08,L024,M,2024-01-24,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300505,CD812F3547F5DE81119141A9EFD99239,N0001,E0010,A,A,2024-03-22,,,,1989-11,L024,F,2024-03-22,8.0,20.0,,,,,,,,,1.0,1.0,,,,,,,,N0
300506,E749ED1F6BCC5AF2B841C0DDB40E0BEE,N0002,E0010,A,A,2024-12-31,,,,1978-08,L028,F,2024-12-31,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300507,35A03393886FB3A723B1AE62315275A7,N0002,E0010,A,A,2024-06-11,,,,1982-10,L052,F,2024-05-24,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300508,35A03393886FB3A723B1AE62315275A7,N0004,E0010,A,A,2024-06-11,,,,1982-10,L052,F,2024-05-24,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300509,7D168F5EAC242AED9B3E9C53197AC276,N0002,E0010,A,A,2024-10-09,,,,1988-11,L001,M,2007-07-24,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300510,47837B94EDAB003777A8922EDB3086B9,N0002,E0010,A,A,2024-07-09,,,,1978-09,L370,M,2013-01-22,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300511,70E561D159253D3ED674F67793B2AF4B,N0001,E0010,A,A,2024-12-24,,,,1958-03,L001,F,2011-07-22,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300512,82D7BFA3A4297354DE2EDF6A7903D167,N0002,E0010,A,A,2024-06-03,,,,1982-08,L012,M,2024-06-03,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300513,FC1F3599A796BBC0C022E0802513E394,N0001,E0010,A,A,2024-10-23,,,,1966-11,L007,M,2024-09-03,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300514,1FACA703CD43AEECEA4403B3A96CAFCD,N0001,E0010,A,A,2024-07-19,,,,1956-03,L001,F,2011-06-07,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300515,EDC4C2809728FB534CF04E1A66DA9AC2,N0001,E0010,A,A,2024-06-28,,,,1951-11,L001,M,2011-09-20,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300516,36755ABFB74A32BEDBDD7430EC4429C1,N0002,E0010,A,A,2024-01-16,,,,1956-06,L001,M,2011-04-02,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300517,9EBA679D075806FD0D831F11AFE79A69,N0001,E0010,A,A,2024-12-30,,,,1958-07,L001,F,2011-02-28,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300518,54BE4690A6526EA300D9AF0F3FA78158,N0002,E0010,A,A,2024-04-15,,,,1970-12,L011,F,2012-06-01,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300519,FCFF77041E7EA4A1EC484D655889F96A,N0002,E0010,A,A,2024-12-12,,,,1990-01,L001,M,2013-05-29,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300520,65F3509E65E6F53822510EE3F02031CF,N0002,E0010,A,A,2024-04-28,,,,2000-02,L037,F,2024-04-28,,20.0,,,,,,,,,1.0,1.0,,,,,,,,N0
300521,F8EA28E4A6420373E1D14EC3D1419202,N0002,E0010,A,A,2024-03-25,,,,1991-12,L021,M,2012-10-10,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300522,A2462A283A0A30F8173464B8957A80E7,N0002,E0010,A,A,2024-12-13,,,,1970-01,L001,F,2011-03-30,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300523,1583077D3FC4EFF9D01158273434A1CE,N0002,E0010,A,A,2024-01-24,,,,1999-08,L097,F,2024-01-24,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300524,EFEEA5A220F5AC0CA49DEB7360E7B323,N0001,E0010,A,A,2024-05-06,,,,1966-07,L001,F,2010-05-31,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300525,AC09625F409DD98C1E72734A48CC1DF0,N0002,E0010,A,A,2024-09-21,,,,2000-11,L001,M,2011-08-25,3.0,10.0,,,,,,,,,1.0,1.0,,,,,,,,N0
300526,D60220F5009D153963E35A3B4475E9CA,N0002,E0010,A,A,2024-06-05,,,,1991-01,L001,F,2007-08-05,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300527,55DBA43ABD7E65CC9C2E3B2482C5EC67,N0002,E0010,A,A,2024-12-07,,,,1962-01,L287,F,2011-05-30,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300528,27CE02B59394F3704F1DB0B20BD604F8,N0001,E0010,A,A,2024-07-16,,,,1962-09,L001,F,2012-08-20,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300529,36755ABFB74A32BEDBDD7430EC4429C1,N0002,E0010,A,A,2024-02-05,,,,1956-06,L001,M,2011-04-02,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300530,2D7C07C499063146BF0B53DFAF15856F,N0001,E0010,A,A,2024-04-02,,,,1954-02,L001,M,2011-08-30,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300531,78221E8F42665B6D94ABE85AE54C419E,N0002,E0010,A,A,2024-10-12,,,,1951-05,L001,M,2011-05-18,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300532,D4EE445029A689465BFD48AB9F0B1C71,N0001,E0010,A,A,2024-09-27,,,,1957-10,L001,F,2011-08-24,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300533,C4798ED68C5A210D15F3CDAEF02DB5FD,N0002,E0010,A,A,2024-05-06,,,,1985-10,L037,M,2024-05-06,0.0,20.0,,,,,,,,,1.0,1.0,,,,,,,,N0
300534,25518C1F3459BCBA06CA1FF4C597E939,N0002,E0010,A,A,2024-10-28,,,,1991-12,L048,F,2021-11-26,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300535,64D58B5A63A27D73C37D4BC70EE113C3,N0002,E0010,A,A,2024-06-25,,,,1982-04,L286,F,2011-11-15,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300536,DFBBD1C336AF316747BFA5D5C5D64A97,N0002,E0010,A,A,2024-01-30,,,,1958-01,L028,M,2024-01-30,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300537,EC5266C0B454F8A501FFFCD3E51063A2,N0001,E0010,A,A,2024-03-25,,,,1958-08,L001,M,2010-06-18,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300538,EC5266C0B454F8A501FFFCD3E51063A2,N0002,E0010,A,A,2024-03-25,,,,1958-08,L001,M,2010-06-18,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300539,3791A1F27C973265CF107A30C01C16E2,N0002,E0010,A,A,2024-11-10,,,,1987-04,L030,M,2013-05-20,3.0,20.0,,,,,,,,,1.0,1.0,,,,,,,,N0
300540,68B3D9FFA79E1102C13776279C797C18,N0002,E0010,A,A,2024-02-07,,,,1962-03,L001,M,2010-07-21,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300541,75A3EF3AAAF14ABDBA1E5FDDD917CAB1,N0002,E0010,A,A,2024-10-14,,,,1962-08,L001,M,2011-09-09,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300542,1D310D07353EC8647E5FDD1EF9621649,N0002,E0010,A,A,2024-06-04,,,,1990-08,L001,F,2007-08-03,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300543,E4D7C3DEE50D1758C865D7C810C3DCC3,N0001,E0010,A,A,2024-12-23,,,,1950-04,L001,M,2011-01-17,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300544,8F70871CF642569D2BBC19BEFE1E9C1E,N0001,E0010,A,A,2024-06-28,,,,1994-11,L005,F,2021-02-22,,,,,,,,,,,1.0,1.0,,,,,,,,N0
300545,2FAB53E53536BB6DD334A945662D714D,N0002,E0010,A,A,2024-11-01,,,,1976-10,L001,M,2012-01-21,4.0,20.0,,,,,,,,,1.0,1.0,,,,,,,,N0
