,cust_no,prod_id,event_id,event_type,event_level,event_date,event_term,event_rate,event_amt,birth_ym,loc_cd,gender,init_dt,edu_bg,marriage_situ_cd,D_interval_level,D_deposit_type1,D_deposit_type2,C_credit_level,C_credit_amt_cd,C_credit_type1,C_credit_type2,C_new_flag,N_channel_type,N_channel_type2,A_frtn_type,A_fr_period_type,A_fr_prod_attr,A_fr_prod_type,A_fr_risk_level,P_pay_type1,P_pay_type2,first_cluster_id
335185,41EBD80BABC58C8A24F5194B20000DD1,A0050,E0015,A,A,2024-06-05,,,,1984-01,L001,F,2010-09-10,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
335186,41EBD80BABC58C8A24F5194B20000DD1,A0083,E0015,A,A,2024-06-05,,,,1984-01,L001,F,2010-09-10,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
335187,AE51D238F0ABB4DFCA667526413B139E,A0157,E0015,A,A,2024-09-12,,,,1993-09,L001,M,2007-08-24,4.0,10.0,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335188,AE51D238F0ABB4DFCA667526413B139E,A0106,E0015,A,A,2024-09-12,,,,1993-09,L001,M,2007-08-24,4.0,10.0,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335189,AE51D238F0ABB4DFCA667526413B139E,A0107,E0015,A,A,2024-09-12,,,,1993-09,L001,M,2007-08-24,4.0,10.0,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335190,3F51FBA15825A7A547A0251D0C32B3D2,A0149,E0015,A,A,2024-02-23,,,,1967-09,L049,F,2019-05-13,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335191,B92BEC59FF5E961A9E01500CCEF09988,A0121,E0015,A,A,2024-01-29,,,,1972-10,L001,F,2019-06-27,,,,,,,,,,,,,1.0,1.0,5.0,2.0,1.0,,,A3
335192,B92BEC59FF5E961A9E01500CCEF09988,A0150,E0015,A,A,2024-01-29,,,,1972-10,L001,F,2019-06-27,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335193,EB03235FA357FD552AE863E0B1D05034,A0073,E0015,A,A,2024-08-20,,,,1966-02,L001,F,2019-11-04,4.0,20.0,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
335194,13DE478ADDD9F36B3987BD2F5088B64B,A0147,E0015,A,A,2024-02-19,,,,1998-02,L001,F,2019-09-17,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335195,13DE478ADDD9F36B3987BD2F5088B64B,A0158,E0015,A,A,2024-02-18,,,,1998-02,L001,F,2019-09-17,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335196,13DE478ADDD9F36B3987BD2F5088B64B,A0143,E0015,A,A,2024-02-18,,,,1998-02,L001,F,2019-09-17,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335197,13DE478ADDD9F36B3987BD2F5088B64B,A0159,E0015,A,A,2024-02-18,,,,1998-02,L001,F,2019-09-17,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335198,13DE478ADDD9F36B3987BD2F5088B64B,A0150,E0015,A,A,2024-02-19,,,,1998-02,L001,F,2019-09-17,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335199,13DE478ADDD9F36B3987BD2F5088B64B,A0148,E0015,A,A,2024-02-19,,,,1998-02,L001,F,2019-09-17,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335200,13DE478ADDD9F36B3987BD2F5088B64B,A0151,E0015,A,A,2024-02-19,,,,1998-02,L001,F,2019-09-17,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335201,13DE478ADDD9F36B3987BD2F5088B64B,A0017,E0015,A,A,2024-02-19,,,,1998-02,L001,F,2019-09-17,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
335202,13DE478ADDD9F36B3987BD2F5088B64B,A0114,E0015,A,A,2024-02-19,,,,1998-02,L001,F,2019-09-17,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335203,55FCC232EE6BA4C0024AD42B167CFC75,A0147,E0015,A,A,2024-12-11,,,,1980-04,L069,F,2019-12-30,4.0,20.0,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335204,D57F7027BBCFB77BB7CF9DBD5A091A67,A0159,E0015,A,A,2024-01-08,,,,1970-08,L002,F,2017-02-22,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335205,F62691B63E6C413272792495C28065EE,A0113,E0015,A,A,2024-09-21,,,,2002-04,L273,F,2020-10-15,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335206,F62691B63E6C413272792495C28065EE,A0149,E0015,A,A,2024-06-07,,,,2002-04,L273,F,2020-10-15,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335207,F62691B63E6C413272792495C28065EE,A0031,E0015,A,A,2024-06-07,,,,2002-04,L273,F,2020-10-15,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
335208,B5ECF5DA47CD425A252BE75D314175F4,A0149,E0015,A,A,2024-05-28,,,,1957-09,L028,F,2021-06-25,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335209,A11D5816E16342B3315212AA3ADBBEA8,A0159,E0015,A,A,2024-01-02,,,,1997-08,L001,F,2021-05-25,2.0,10.0,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335210,4C626FF156CDC0B35464807825A02BC8,A0109,E0015,A,A,2024-10-28,,,,1972-02,L001,F,2003-12-05,3.0,20.0,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335211,4C626FF156CDC0B35464807825A02BC8,A0156,E0015,A,A,2024-10-28,,,,1972-02,L001,F,2003-12-05,3.0,20.0,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335212,33ACF205CCCA37B17D5DD7B05AC06940,A0159,E0015,A,A,2024-01-12,,,,1957-05,L024,F,2020-08-06,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335213,33ACF205CCCA37B17D5DD7B05AC06940,A0150,E0015,A,A,2024-01-11,,,,1957-05,L024,F,2020-08-06,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335214,3BC15E9F010A5E99BF736A8F59CE0EA2,A0150,E0015,A,A,2024-03-21,,,,1980-03,L028,F,2022-03-25,3.0,40.0,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335215,5B4B9EA5C48542C11262CFE881E6BCCF,A0072,E0015,A,A,2024-10-21,,,,1965-01,L297,F,2021-11-24,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
335216,5B4B9EA5C48542C11262CFE881E6BCCF,A0078,E0015,A,A,2024-10-21,,,,1965-01,L297,F,2021-11-24,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
335217,2EAC52CBF7D9E12305B3DD831A6F2637,A0011,E0015,A,A,2024-11-11,,,,1983-06,L193,F,2022-02-14,7.0,20.0,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
335218,2EAC52CBF7D9E12305B3DD831A6F2637,A0013,E0015,A,A,2024-11-11,,,,1983-06,L193,F,2022-02-14,7.0,20.0,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
335219,F07C441581BB6FD5C6135C8A7053540E,A0158,E0015,A,A,2024-10-10,,,,1994-12,L001,M,2022-02-28,4.0,10.0,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335220,F07C441581BB6FD5C6135C8A7053540E,A0155,E0015,A,A,2024-10-10,,,,1994-12,L001,M,2022-02-28,4.0,10.0,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335221,67EB9A8F1EEFB110773FCDBD33ECC4EE,A0150,E0015,A,A,2024-11-18,,,,1993-07,L001,F,2015-08-31,3.0,20.0,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335222,A3B456CF93280AC1E2938F99E6525222,A0008,E0015,A,A,2024-12-13,,,,1999-03,L001,F,2015-07-22,3.0,10.0,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
335223,A3B456CF93280AC1E2938F99E6525222,A0112,E0015,A,A,2024-09-29,,,,1999-03,L001,F,2015-07-22,3.0,10.0,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335224,63FF690013D0E915631959FE257C151A,A0149,E0015,A,A,2024-03-10,,,,1965-04,L249,F,2022-07-26,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335225,63FF690013D0E915631959FE257C151A,A0151,E0015,A,A,2024-03-10,,,,1965-04,L249,F,2022-07-26,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335226,3EF3D900D11BBDD8C5A46B505B5ACDB6,A0150,E0015,A,A,2024-03-26,,,,1995-08,L011,M,2022-11-07,4.0,20.0,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335227,FFCF0A8D10B43149F1C109DC1E0AA31A,A0120,E0015,A,A,2024-01-24,,,,1996-10,L042,M,2022-09-24,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
335228,FFCF0A8D10B43149F1C109DC1E0AA31A,A0159,E0015,A,A,2024-01-24,,,,1996-10,L042,M,2022-09-24,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335229,0838716C88DA3FAB4269512DCCDAC5C5,A0115,E0015,A,A,2024-12-12,,,,1994-01,L003,M,2013-11-18,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335230,0838716C88DA3FAB4269512DCCDAC5C5,A0001,E0015,A,A,2024-02-04,,,,1994-01,L003,M,2013-11-18,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335231,3735790C3B0DC917538E844D42F6079E,A0113,E0015,A,A,2024-08-01,,,,1966-11,L016,F,2011-05-27,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335232,7EB139B2A63A1374F887D47A84A6B68E,A0159,E0015,A,A,2024-02-25,,,,1981-08,L012,M,2012-08-01,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335233,7130DE862ACACE249F1BBCAC5A3A48E4,A0105,E0015,A,A,2024-01-17,,,,1991-05,L124,F,2024-01-09,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335234,7130DE862ACACE249F1BBCAC5A3A48E4,A0159,E0015,A,A,2024-01-11,,,,1991-05,L124,F,2024-01-09,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335235,7130DE862ACACE249F1BBCAC5A3A48E4,A0158,E0015,A,A,2024-01-11,,,,1991-05,L124,F,2024-01-09,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335236,578B07E1BDD154B806C4010BD8320769,A0158,E0015,A,A,2024-01-24,,,,1998-02,L132,F,2024-01-24,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335237,578B07E1BDD154B806C4010BD8320769,A0150,E0015,A,A,2024-11-17,,,,1998-02,L132,F,2024-01-24,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335238,578B07E1BDD154B806C4010BD8320769,A0115,E0015,A,A,2024-12-10,,,,1998-02,L132,F,2024-01-24,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335239,D885C9B7E10890B0220AADA403303485,A0133,E0015,A,A,2024-03-24,,,,1988-11,L003,F,2012-08-03,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
335240,465024964AE9F3025EED6EA0A4EAC32A,A0061,E0015,A,A,2024-02-06,,,,1991-01,L001,F,2024-02-05,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
335241,465024964AE9F3025EED6EA0A4EAC32A,A0149,E0015,A,A,2024-02-06,,,,1991-01,L001,F,2024-02-05,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335242,465024964AE9F3025EED6EA0A4EAC32A,A0050,E0015,A,A,2024-02-06,,,,1991-01,L001,F,2024-02-05,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
335243,465024964AE9F3025EED6EA0A4EAC32A,A0087,E0015,A,A,2024-02-06,,,,1991-01,L001,F,2024-02-05,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
335244,B6C1BAEF2565849F4A15D7EE765909B3,A0106,E0015,A,A,2024-09-21,,,,1969-07,L021,F,2024-03-30,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335245,B6C1BAEF2565849F4A15D7EE765909B3,A0156,E0015,A,A,2024-09-21,,,,1969-07,L021,F,2024-03-30,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335246,D510951A2E64BF4F5A6153BAAED80F99,A0113,E0015,A,A,2024-08-08,,,,1999-02,L001,M,2022-01-25,2.0,10.0,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335247,F428DF06F1CCD45526BDAADD1A75DB52,A0009,E0015,A,A,2024-12-09,,,,1963-10,L001,F,2011-10-11,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
335248,6605A46269DEECA1D88A5BBE016D0E83,A0061,E0015,A,A,2024-02-07,,,,1984-10,L001,F,2015-04-02,4.0,20.0,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
335249,C293D2C8731A1D55610E23B3E0A781F0,A0150,E0015,A,A,2024-12-11,,,,1965-04,L001,F,2015-05-08,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335250,50651D712C8D0748A9CD27E29700252C,A0148,E0015,A,A,2024-02-07,,,,1989-10,L204,F,2015-09-08,2.0,20.0,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335251,50651D712C8D0748A9CD27E29700252C,A0150,E0015,A,A,2024-02-07,,,,1989-10,L204,F,2015-09-08,2.0,20.0,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335252,AB3D8A5E67A6BD55DFC49AB802D672FA,A0157,E0015,A,A,2024-08-10,,,,1965-11,L001,F,2015-10-22,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335253,AB3D8A5E67A6BD55DFC49AB802D672FA,A0107,E0015,A,A,2024-08-10,,,,1965-11,L001,F,2015-10-22,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335254,AB3D8A5E67A6BD55DFC49AB802D672FA,A0158,E0015,A,A,2024-08-10,,,,1965-11,L001,F,2015-10-22,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335255,515C1E54FE7666A38A660CB2183C620B,A0150,E0015,A,A,2024-06-13,,,,1990-06,L003,F,2012-08-10,3.0,20.0,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335256,A6771F0EE3EA71C69764F2E251253201,A0107,E0015,A,A,2024-10-10,,,,1985-04,L060,F,2016-07-14,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335257,A6771F0EE3EA71C69764F2E251253201,A0155,E0015,A,A,2024-10-10,,,,1985-04,L060,F,2016-07-14,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335258,8F5767D56FFE92DE2967524138F7AAFE,A0150,E0015,A,A,2024-03-15,,,,1971-08,L001,F,2016-09-06,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335259,D1874F21766C06F4FDF4B58B21927C3C,A0130,E0015,A,A,2024-03-13,,,,1962-07,L001,F,2011-06-29,,,,,,,,,,,,,1.0,1.0,5.0,2.0,1.0,,,A3
335260,E3331671C67A811770FEDFC02ECDDCEE,A0150,E0015,A,A,2024-04-19,,,,1973-07,L001,F,2016-12-27,7.0,20.0,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335261,2355497825E85CF2503184C4C16648BB,A0149,E0015,A,A,2024-04-10,,,,1956-04,L001,M,2010-04-06,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335262,AEAC664439440C972AF79F837071FBDC,A0077,E0015,A,A,2024-03-22,,,,1967-12,L001,F,2017-11-15,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
335263,7DDFF6616C88D8B012E1BB43BE5464CE,A0152,E0015,A,A,2024-11-15,,,,1962-12,L001,F,2010-04-27,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335264,7DDFF6616C88D8B012E1BB43BE5464CE,A0148,E0015,A,A,2024-11-08,,,,1962-12,L001,F,2010-04-27,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335265,7DDFF6616C88D8B012E1BB43BE5464CE,A0006,E0015,A,A,2024-12-19,,,,1962-12,L001,F,2010-04-27,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
335266,7DDFF6616C88D8B012E1BB43BE5464CE,A0158,E0015,A,A,2024-11-15,,,,1962-12,L001,F,2010-04-27,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335267,83BC7BE164FFC5EA065D780188185B3A,A0147,E0015,A,A,2024-09-27,,,,1955-01,L001,M,2010-09-25,7.0,20.0,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335268,83BC7BE164FFC5EA065D780188185B3A,A0001,E0015,A,A,2024-09-27,,,,1955-01,L001,M,2010-09-25,7.0,20.0,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335269,83BC7BE164FFC5EA065D780188185B3A,A0106,E0015,A,A,2024-09-27,,,,1955-01,L001,M,2010-09-25,7.0,20.0,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335270,77EB6F2A3071EB98BBFCB006D31EB135,A0159,E0015,A,A,2024-03-15,,,,1957-08,L001,M,2012-01-12,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335271,77EB6F2A3071EB98BBFCB006D31EB135,A0133,E0015,A,A,2024-03-15,,,,1957-08,L001,M,2012-01-12,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
335272,FBC30C1562DF364DF1B598DD59E8F86B,A0112,E0015,A,A,2024-10-09,,,,1974-04,L001,F,2011-07-15,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335273,B4D7852B2A34244C174D5BED1B33E496,A0057,E0015,A,A,2024-09-09,,,,1962-12,L001,F,2011-06-03,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
335274,6979711CB95EFEEDD79F9815C5E97231,A0148,E0015,A,A,2024-02-19,,,,1968-03,L001,F,2018-03-09,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335275,6979711CB95EFEEDD79F9815C5E97231,A0150,E0015,A,A,2024-02-19,,,,1968-03,L001,F,2018-03-09,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335276,70BE4E44766ADBC8174ADE7082B6992B,A0150,E0015,A,A,2024-04-01,,,,1968-04,L001,F,2012-08-22,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335277,033F0596C4718652106C2035C62D5E99,A0122,E0015,A,A,2024-07-01,,,,1953-09,L001,M,2012-02-29,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
335278,67B7755E4EC604769D75F65ED35DBDA5,A0150,E0015,A,A,2024-06-04,,,,1995-10,L003,F,2018-05-21,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335279,5FD42600AD8735AF2A51F1F243EF9D73,A0065,E0015,A,A,2024-05-09,,,,1987-04,L001,F,2010-07-06,3.0,20.0,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
335280,C48CDAF0DCB7A0A53AD1695FCF8AEA1A,A0149,E0015,A,A,2024-04-11,,,,1971-12,L001,F,2019-02-20,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335281,F5B08A409A6A7FA2004B23B50D02A61E,A0155,E0015,A,A,2024-10-22,,,,1944-04,L001,M,2012-09-14,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335282,AD02E292A44F55762ACE0822481DED05,A0051,E0015,A,A,2024-03-18,,,,1963-03,L330,M,2010-10-13,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
335283,16439A2F6AB4C39BC8D8C3CCAC35A098,A0159,E0015,A,A,2024-04-09,,,,1978-10,L001,M,2011-01-07,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335284,4EEA5EBD965553C145BE5B02457694E1,A0158,E0015,A,A,2024-04-18,,,,1975-09,L019,F,2010-08-30,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335285,8029A453AC41054AA3D4ADBB3A503F0C,A0153,E0015,A,A,2024-12-03,,,,1987-10,L288,F,2010-08-09,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335286,70DDA54786A2596CE12B779E83E77D3F,A0045,E0015,A,A,2024-05-30,,,,1955-09,L001,F,2010-06-13,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
335287,753C7BF877E2CECAB4B80868DC567386,A0157,E0015,A,A,2024-09-20,,,,1969-04,L001,F,2019-04-10,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335288,D28BFD3CF7187E92DB0C3A56CA37F01E,A0112,E0015,A,A,2024-12-10,,,,1990-12,L037,M,2013-10-15,3.0,10.0,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335289,D28BFD3CF7187E92DB0C3A56CA37F01E,A0155,E0015,A,A,2024-10-28,,,,1990-12,L037,M,2013-10-15,3.0,10.0,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335290,F2E9908EB240F2275E358F3ACB794397,A0101,E0015,A,A,2024-01-29,,,,1962-07,L001,F,2010-06-28,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
335291,1D52CCD1B41EA655D0BE7B45E122BC01,A0057,E0015,A,A,2024-02-01,,,,1959-10,L001,F,2011-01-14,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
335292,1D52CCD1B41EA655D0BE7B45E122BC01,A0093,E0015,A,A,2024-02-01,,,,1959-10,L001,F,2011-01-14,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
335293,B804352E2D7D4B18D7F7BC3DD3F4F1C0,A0150,E0015,A,A,2024-05-07,,,,1997-09,L001,M,2019-08-20,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335294,151C767982F6A0A739EA14F4D5858CB3,A0057,E0015,A,A,2024-01-17,,,,1956-04,L001,F,2011-03-17,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
335295,151C767982F6A0A739EA14F4D5858CB3,A0149,E0015,A,A,2024-01-17,,,,1956-04,L001,F,2011-03-17,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335296,D03AF8D8C2EFE05118EBCA66E0A54AC1,A0110,E0015,A,A,2024-11-25,,,,1951-11,L001,F,2011-03-09,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335297,AD7B97E5F50513820B2A57C4E930D995,A0148,E0015,A,A,2024-02-27,,,,1974-05,L001,M,2014-09-22,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335298,AD7B97E5F50513820B2A57C4E930D995,A0027,E0015,A,A,2024-02-27,,,,1974-05,L001,M,2014-09-22,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
335299,AD7B97E5F50513820B2A57C4E930D995,A0149,E0015,A,A,2024-02-27,,,,1974-05,L001,M,2014-09-22,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335300,3F42EAEA84AAFECD9430A2EB6327B050,A0159,E0015,A,A,2024-01-08,,,,1975-01,L001,M,2011-04-12,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335301,3F42EAEA84AAFECD9430A2EB6327B050,A0149,E0015,A,A,2024-03-14,,,,1975-01,L001,M,2011-04-12,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335302,047958500B9037735A623E4F75998B6C,A0157,E0015,A,A,2024-09-19,,,,1964-04,L001,F,2010-08-26,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335303,047958500B9037735A623E4F75998B6C,A0150,E0015,A,A,2024-01-15,,,,1964-04,L001,F,2010-08-26,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335304,CFE43BDB01E1EEAB10FB85EE766F32F2,A0107,E0015,A,A,2024-10-10,,,,1973-02,L001,M,2012-01-21,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335305,F1A04866ACB6ADD33598E6DCF4BAE2FE,A0150,E0015,A,A,2024-04-23,,,,1967-05,L001,M,2011-09-19,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335306,A80E4AA35BBBE281C8139522FEFA09A6,A0158,E0015,A,A,2024-07-04,,,,1972-12,L001,F,2007-02-11,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335307,4BB07B663B5519A15878D632CD1DD137,A0159,E0015,A,A,2024-02-08,,,,1973-11,L001,F,2010-09-16,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335308,4C9813B2A6157537AC61D7CBAA63DA2F,A0009,E0015,A,A,2024-12-05,,,,1954-12,L001,M,2011-08-18,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
335309,6F5F3D466B37CE1DB7727DBE504F9927,A0159,E0015,A,A,2024-11-09,,,,1960-08,L001,M,2010-12-22,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335310,6D97F021504BF4365DB26FE7B213956D,A0150,E0015,A,A,2024-12-11,,,,1969-04,L069,F,2010-04-07,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335311,6D97F021504BF4365DB26FE7B213956D,A0151,E0015,A,A,2024-12-11,,,,1969-04,L069,F,2010-04-07,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335312,6D97F021504BF4365DB26FE7B213956D,A0004,E0015,A,A,2024-12-11,,,,1969-04,L069,F,2010-04-07,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
335313,6D97F021504BF4365DB26FE7B213956D,A0058,E0015,A,A,2024-12-11,,,,1969-04,L069,F,2010-04-07,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
335314,724BD8ED31D4DEF7CABFDF093BBF7282,A0110,E0015,A,A,2024-11-20,,,,1954-09,L001,F,2011-01-06,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
335315,5B2700AAC5DFCC0F07FC41AC52A643EB,A0150,E0015,A,A,2024-03-15,,,,1981-02,L001,F,2011-01-04,7.0,20.0,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
335316,7765487B58C33ABD47CD3B9FDB1E9E0B,A0050,E0015,A,A,2024-06-15,,,,1972-05,L001,F,2010-09-14,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
335317,EC60502E6F847E6D566EDC693EF789CA,A0002,E0015,A,A,2024-11-21,,,,1946-02,L001,M,2006-02-21,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
