cust_no,rank,prod_id,score2
C0002178,3,D0004,0.023702938079086525
C0002178,4,D0026,0.023702938079086525
C0002178,5,D0031,0.023702938079086525
C0002185,1,P00038,0.15970981641590562
C0002185,2,P00125,0.15970981641590562
C0002185,3,P00447,0.15970981641590562
C0002185,4,D0089,0.023702938079086525
C0002185,5,D0060,0.023702938079086525
C0002190,1,P00317,0.15970981641590562
C0002190,2,D0091,0.023702938079086525
C0002190,3,D0009,0.023702938079086525
C0002190,4,D0059,0.023702938079086525
C0002190,5,D0008,0.023702938079086525
C0002196,1,P00423,0.15970981641590562
C0002196,2,P00072,0.15970981641590562
C0002196,3,P00302,0.15970981641590562
C0002196,4,D0008,0.023702938079086525
C0002196,5,D0067,0.023702938079086525
C0002200,1,D0071,0.023702938079086525
C0002200,2,D0001,0.023702938079086525
C0002200,3,D0059,0.023702938079086525
C0002200,4,D0100,0.023702938079086525
C0002200,5,D0079,0.023702938079086525
C0002203,1,D0096,0.023702938079086525
C0002203,2,D0044,0.023702938079086525
C0002203,3,D0021,0.023702938079086525
C0002203,4,D0043,0.023702938079086525
C0002203,5,D0009,0.023702938079086525
C0002208,1,D0027,0.023702938079086525
C0002208,2,D0037,0.023702938079086525
C0002208,3,D0090,0.023702938079086525
C0002208,4,D0006,0.023702938079086525
C0002208,5,D0032,0.023702938079086525
C0002215,1,D0080,0.023702938079086525
C0002215,2,D0073,0.023702938079086525
C0002215,3,D0054,0.023702938079086525
C0002215,4,D0008,0.023702938079086525
C0002215,5,D0005,0.023702938079086525
C0002217,1,D0008,0.023702938079086525
C0002217,2,D0058,0.023702938079086525
C0002217,3,D0077,0.023702938079086525
C0002217,4,D0005,0.023702938079086525
C0002217,5,D0097,0.023702938079086525
C0002222,1,P00498,0.15970981641590562
C0002222,2,P00010,0.15970981641590562
C0002222,3,D0009,0.023702938079086525
C0002222,4,D0027,0.023702938079086525
C0002222,5,D0041,0.023702938079086525
C0002226,1,P00036,0.15970981641590562
C0002226,2,D0052,0.023702938079086525
C0002226,3,D0099,0.023702938079086525
C0002226,4,D0044,0.023702938079086525
C0002226,5,D0028,0.023702938079086525
C0002233,1,P00263,0.15970981641590562
C0002233,2,P00090,0.15970981641590562
C0002233,3,P00029,0.15970981641590562
C0002233,4,P00392,0.15970981641590562
C0002233,5,D0028,0.023702938079086525
C0002236,1,P00097,0.15970981641590562
C0002236,2,P00497,0.15970981641590562
C0002236,3,P00421,0.15970981641590562
C0002236,4,D0017,0.023702938079086525
C0002236,5,D0041,0.023702938079086525
C0002239,1,P00279,0.15970981641590562
C0002239,2,P00121,0.15970981641590562
C0002239,3,D0007,0.023702938079086525
C0002239,4,D0004,0.023702938079086525
C0002239,5,D0033,0.023702938079086525
C0002248,1,D0073,0.023702938079086525
C0002248,2,D0100,0.023702938079086525
C0002248,3,D0066,0.023702938079086525
C0002248,4,D0012,0.023702938079086525
C0002248,5,D0055,0.023702938079086525
C0002251,1,P00070,0.15970981641590562
C0002251,2,P00490,0.15970981641590562
C0002251,3,D0093,0.023702938079086525
C0002251,4,D0057,0.023702938079086525
C0002251,5,D0082,0.023702938079086525
C0002253,1,P00117,0.15970981641590562
C0002253,2,P00165,0.15970981641590562
C0002253,3,D0013,0.023702938079086525
C0002253,4,D0074,0.023702938079086525
C0002253,5,D0049,0.023702938079086525
C0002256,1,P00036,0.15970981641590562
C0002256,2,P00478,0.15970981641590562
C0002256,3,D0061,0.023702938079086525
C0002256,4,D0020,0.023702938079086525
C0002256,5,D0024,0.023702938079086525
C0002266,1,D0043,0.023702938079086525
C0002266,2,D0042,0.023702938079086525
C0002266,3,D0056,0.023702938079086525
C0002266,4,D0081,0.023702938079086525
C0002266,5,D0053,0.023702938079086525
C0002267,1,P00060,0.15970981641590562
C0002267,2,P00272,0.15970981641590562
C0002267,3,D0093,0.023702938079086525
C0002267,4,D0085,0.023702938079086525
C0002267,5,D0011,0.023702938079086525
C0002268,1,P00355,0.15970981641590562
C0002268,2,D0025,0.023702938079086525
C0002268,3,D0006,0.023702938079086525
C0002268,4,D0099,0.023702938079086525
C0002268,5,D0027,0.023702938079086525
C0002271,1,P00294,0.15970981641590562
C0002271,2,P00398,0.15970981641590562
C0002271,3,D0036,0.023702938079086525
C0002271,4,D0046,0.023702938079086525
C0002271,5,D0053,0.023702938079086525
C0002272,1,D0027,0.023702938079086525
C0002272,2,D0053,0.023702938079086525
C0002272,3,D0066,0.023702938079086525
C0002272,4,D0030,0.023702938079086525
C0002272,5,D0008,0.023702938079086525
C0002278,1,P00025,0.15970981641590562
C0002278,2,D0089,0.023702938079086525
C0002278,3,D0090,0.023702938079086525
C0002278,4,D0099,0.023702938079086525
C0002278,5,D0077,0.023702938079086525
C0002280,1,D0049,0.023702938079086525
C0002280,2,D0063,0.023702938079086525
C0002280,3,D0061,0.023702938079086525
C0002280,4,D0035,0.023702938079086525
C0002280,5,D0031,0.023702938079086525
C0002282,1,D0023,0.023702938079086525
C0002282,2,D0073,0.023702938079086525
C0002282,3,D0044,0.023702938079086525
C0002282,4,D0051,0.023702938079086525
C0002282,5,D0076,0.023702938079086525
C0002291,1,P00353,0.15970981641590562
C0002291,2,P00491,0.15970981641590562
C0002291,3,D0088,0.023702938079086525
C0002291,4,D0064,0.023702938079086525
C0002291,5,D0051,0.023702938079086525
C0002299,1,P00299,0.15970981641590562
C0002299,2,P00445,0.15970981641590562
C0002299,3,P00156,0.15970981641590562
C0002299,4,D0052,0.023702938079086525
C0002299,5,D0029,0.023702938079086525
C0002301,1,D0012,0.023702938079086525
C0002301,2,D0028,0.023702938079086525
C0002301,3,D0063,0.023702938079086525
C0002301,4,D0083,0.023702938079086525
C0002301,5,D0077,0.023702938079086525
C0002302,1,D0077,0.023702938079086525
C0002302,2,D0052,0.023702938079086525
C0002302,3,D0085,0.023702938079086525
C0002302,4,D0047,0.023702938079086525
C0002302,5,D0072,0.023702938079086525
C0002306,1,D0090,0.023702938079086525
C0002306,2,D0086,0.023702938079086525
C0002306,3,D0039,0.023702938079086525
C0002306,4,D0059,0.023702938079086525
C0002306,5,D0068,0.023702938079086525
C0002309,1,P00012,0.15970981641590562
C0002309,2,P00054,0.15970981641590562
C0002309,3,P00498,0.15970981641590562
C0002309,4,D0097,0.023702938079086525
C0002309,5,D0082,0.023702938079086525
C0002313,1,P00403,0.15970981641590562
C0002313,2,D0082,0.023702938079086525
C0002313,3,D0017,0.023702938079086525
C0002313,4,D0013,0.023702938079086525
C0002313,5,D0079,0.023702938079086525
C0002316,1,P00396,0.15970981641590562
C0002316,2,D0088,0.023702938079086525
C0002316,3,D0010,0.023702938079086525
C0002316,4,D0096,0.023702938079086525
C0002316,5,D0089,0.023702938079086525
C0002320,1,D0099,0.023702938079086525
C0002320,2,D0088,0.023702938079086525
C0002320,3,D0024,0.023702938079086525
C0002320,4,D0098,0.023702938079086525
C0002320,5,D0004,0.023702938079086525
C0002324,1,P00356,0.15970981641590562
C0002324,2,P00422,0.15970981641590562
C0002324,3,D0037,0.023702938079086525
C0002324,4,D0061,0.023702938079086525
C0002324,5,D0056,0.023702938079086525
C0002326,1,D0023,0.023702938079086525
C0002326,2,D0008,0.023702938079086525
C0002326,3,D0067,0.023702938079086525
C0002326,4,D0061,0.023702938079086525
C0002326,5,D0007,0.023702938079086525
C0002335,1,D0049,0.023702938079086525
C0002335,2,D0097,0.023702938079086525
C0002335,3,D0014,0.023702938079086525
C0002335,4,D0009,0.023702938079086525
C0002335,5,D0082,0.023702938079086525
C0002347,1,P00293,0.15970981641590562
C0002347,2,D0035,0.023702938079086525
C0002347,3,D0094,0.023702938079086525
C0002347,4,D0001,0.023702938079086525
C0002347,5,D0038,0.023702938079086525
C0002352,1,D0099,0.023702938079086525
C0002352,2,D0092,0.023702938079086525
C0002352,3,D0059,0.023702938079086525
C0002352,4,D0047,0.023702938079086525
C0002352,5,D0068,0.023702938079086525
C0002359,1,P00203,0.15970981641590562
C0002359,2,P00308,0.15970981641590562
C0002359,3,P00181,0.15970981641590562
C0002359,4,P00179,0.15970981641590562
C0002359,5,D0015,0.023702938079086525
C0002361,1,D0006,0.023702938079086525
C0002361,2,D0057,0.023702938079086525
C0002361,3,D0033,0.023702938079086525
C0002361,4,D0007,0.023702938079086525
C0002361,5,D0024,0.023702938079086525
C0002362,1,D0054,0.023702938079086525
C0002362,2,D0005,0.023702938079086525
C0002362,3,D0061,0.023702938079086525
C0002362,4,D0098,0.023702938079086525
C0002362,5,D0038,0.023702938079086525
C0002381,1,D0027,0.023702938079086525
C0002381,2,D0032,0.023702938079086525
C0002381,3,D0014,0.023702938079086525
C0002381,4,D0075,0.023702938079086525
C0002381,5,D0047,0.023702938079086525
C0002387,1,P00373,0.15970981641590562
C0002387,2,P00160,0.15970981641590562
C0002387,3,D0070,0.023702938079086525
C0002387,4,D0082,0.023702938079086525
C0002387,5,D0022,0.023702938079086525
C0002389,1,D0070,0.023702938079086525
C0002389,2,D0008,0.023702938079086525
C0002389,3,D0089,0.023702938079086525
C0002389,4,D0085,0.023702938079086525
C0002389,5,D0023,0.023702938079086525
C0002393,1,P00340,0.15970981641590562
C0002393,2,P00348,0.15970981641590562
C0002393,3,P00289,0.15970981641590562
C0002393,4,D0007,0.023702938079086525
C0002393,5,D0076,0.023702938079086525
C0002394,1,P00225,0.15970981641590562
C0002394,2,D0041,0.023702938079086525
C0002394,3,D0065,0.023702938079086525
C0002394,4,D0082,0.023702938079086525
C0002394,5,D0004,0.023702938079086525
C0002395,1,D0064,0.023702938079086525
C0002395,2,D0091,0.023702938079086525
C0002395,3,D0038,0.023702938079086525
C0002395,4,D0049,0.023702938079086525
C0002395,5,D0068,0.023702938079086525
C0002404,1,D0072,0.023702938079086525
C0002404,2,D0030,0.023702938079086525
C0002404,3,D0042,0.023702938079086525
C0002404,4,D0013,0.023702938079086525
C0002404,5,D0045,0.023702938079086525
C0002406,1,D0007,0.023702938079086525
C0002406,2,D0063,0.023702938079086525
C0002406,3,D0006,0.023702938079086525
C0002406,4,D0092,0.023702938079086525
C0002406,5,D0073,0.023702938079086525
C0002409,1,D0027,0.023702938079086525
C0002409,2,D0046,0.023702938079086525
C0002409,3,D0024,0.023702938079086525
C0002409,4,D0077,0.023702938079086525
C0002409,5,D0032,0.023702938079086525
C0002413,1,D0017,0.023702938079086525
C0002413,2,D0026,0.023702938079086525
C0002413,3,D0013,0.023702938079086525
C0002413,4,D0079,0.023702938079086525
C0002413,5,D0029,0.023702938079086525
C0002415,1,P00229,0.15970981641590562
C0002415,2,P00316,0.15970981641590562
C0002415,3,P00250,0.15970981641590562
C0002415,4,P00331,0.15970981641590562
C0002415,5,D0059,0.023702938079086525
C0002421,1,P00061,0.15970981641590562
C0002421,2,D0090,0.023702938079086525
C0002421,3,D0047,0.023702938079086525
C0002421,4,D0100,0.023702938079086525
C0002421,5,D0099,0.023702938079086525
C0002426,1,P00007,0.15970981641590562
C0002426,2,P00203,0.15970981641590562
C0002426,3,D0098,0.023702938079086525
C0002426,4,D0024,0.023702938079086525
C0002426,5,D0074,0.023702938079086525
C0002440,1,D0048,0.023702938079086525
C0002440,2,D0009,0.023702938079086525
C0002440,3,D0005,0.023702938079086525
C0002440,4,D0058,0.023702938079086525
C0002440,5,D0056,0.023702938079086525
C0002443,1,D0063,0.023702938079086525
C0002443,2,D0047,0.023702938079086525
C0002443,3,D0035,0.023702938079086525
C0002443,4,D0081,0.023702938079086525
C0002443,5,D0032,0.023702938079086525
C0002445,1,P00313,0.15970981641590562
C0002445,2,D0040,0.023702938079086525
C0002445,3,D0025,0.023702938079086525
C0002445,4,D0035,0.023702938079086525
C0002445,5,D0091,0.023702938079086525
C0002446,1,D0060,0.023702938079086525
C0002446,2,D0070,0.023702938079086525
C0002446,3,D0083,0.023702938079086525
C0002446,4,D0014,0.023702938079086525
C0002446,5,D0082,0.023702938079086525
C0002449,1,D0080,0.023702938079086525
C0002449,2,D0069,0.023702938079086525
C0002449,3,D0073,0.023702938079086525
C0002449,4,D0067,0.023702938079086525
C0002449,5,D0020,0.023702938079086525
C0002451,1,P00195,0.15970981641590562
C0002451,2,D0005,0.023702938079086525
C0002451,3,D0073,0.023702938079086525
C0002451,4,D0061,0.023702938079086525
C0002451,5,D0074,0.023702938079086525
C0002458,1,D0072,0.023702938079086525
C0002458,2,D0093,0.023702938079086525
C0002458,3,D0018,0.023702938079086525
C0002458,4,D0025,0.023702938079086525
C0002458,5,D0039,0.023702938079086525
C0002459,1,D0056,0.023702938079086525
C0002459,2,D0003,0.023702938079086525
C0002459,3,D0066,0.023702938079086525
C0002459,4,D0098,0.023702938079086525
C0002459,5,D0086,0.023702938079086525
C0002468,1,D0040,0.023702938079086525
C0002468,2,D0070,0.023702938079086525
C0002468,3,D0076,0.023702938079086525
C0002468,4,D0035,0.023702938079086525
C0002468,5,D0032,0.023702938079086525
C0002481,1,P00284,0.15970981641590562
C0002481,2,P00088,0.15970981641590562
C0002481,3,D0037,0.023702938079086525
C0002481,4,D0041,0.023702938079086525
C0002481,5,D0053,0.023702938079086525
C0002484,1,P00340,0.15970981641590562
C0002484,2,D0093,0.023702938079086525
C0002484,3,D0005,0.023702938079086525
C0002484,4,D0021,0.023702938079086525
C0002484,5,D0015,0.023702938079086525
C0002486,1,P00376,0.15970981641590562
C0002486,2,P00228,0.15970981641590562
C0002486,3,D0055,0.023702938079086525
C0002486,4,D0074,0.023702938079086525
C0002486,5,D0038,0.023702938079086525
C0002488,1,D0037,0.023702938079086525
C0002488,2,D0035,0.023702938079086525
C0002488,3,D0020,0.023702938079086525
C0002488,4,D0088,0.023702938079086525
C0002488,5,D0028,0.023702938079086525
C0002496,1,P00095,0.15970981641590562
C0002496,2,P00358,0.15970981641590562
C0002496,3,D0002,0.023702938079086525
C0002496,4,D0007,0.023702938079086525
C0002496,5,D0072,0.023702938079086525
C0002498,1,P00333,0.15970981641590562
C0002498,2,P00402,0.15970981641590562
C0002498,3,D0083,0.023702938079086525
C0002498,4,D0091,0.023702938079086525
C0002498,5,D0062,0.023702938079086525
C0002499,1,D0088,0.023702938079086525
C0002499,2,D0001,0.023702938079086525
C0002499,3,D0052,0.023702938079086525
C0002499,4,D0076,0.023702938079086525
C0002499,5,D0026,0.023702938079086525
C0002502,1,D0028,0.023702938079086525
C0002502,2,D0071,0.023702938079086525
C0002502,3,D0035,0.023702938079086525
C0002502,4,D0089,0.023702938079086525
C0002502,5,D0092,0.023702938079086525
C0002504,1,D0059,0.023702938079086525
C0002504,2,D0095,0.023702938079086525
C0002504,3,D0017,0.023702938079086525
C0002504,4,D0039,0.023702938079086525
C0002504,5,D0055,0.023702938079086525
C0002513,1,P00461,0.15970981641590562
C0002513,2,P00056,0.15970981641590562
C0002513,3,D0075,0.023702938079086525
C0002513,4,D0043,0.023702938079086525
C0002513,5,D0016,0.023702938079086525
C0002517,1,P00153,0.15970981641590562
C0002517,2,D0045,0.023702938079086525
C0002517,3,D0044,0.023702938079086525
C0002517,4,D0071,0.023702938079086525
C0002517,5,D0096,0.023702938079086525
C0002520,1,P00239,0.15970981641590562
C0002520,2,D0006,0.023702938079086525
C0002520,3,D0035,0.023702938079086525
C0002520,4,D0060,0.023702938079086525
C0002520,5,D0030,0.023702938079086525
C0002534,1,P00388,0.15970981641590562
C0002534,2,P00216,0.15970981641590562
C0002534,3,P00023,0.15970981641590562
C0002534,4,P00063,0.15970981641590562
C0002534,5,D0044,0.023702938079086525
C0002535,1,P00024,0.15970981641590562
C0002535,2,D0063,0.023702938079086525
C0002535,3,D0083,0.023702938079086525
C0002535,4,D0001,0.023702938079086525
C0002535,5,D0057,0.023702938079086525
C0002541,1,D0005,0.023702938079086525
C0002541,2,D0031,0.023702938079086525
C0002541,3,D0094,0.023702938079086525
C0002541,4,D0051,0.023702938079086525
C0002541,5,D0024,0.023702938079086525
C0002546,1,D0024,0.023702938079086525
C0002546,2,D0068,0.023702938079086525
C0002546,3,D0041,0.023702938079086525
C0002546,4,D0052,0.023702938079086525
C0002546,5,D0079,0.023702938079086525
C0002547,1,P00083,0.15970981641590562
C0002547,2,P00231,0.15970981641590562
C0002547,3,D0021,0.023702938079086525
C0002547,4,D0019,0.023702938079086525
C0002547,5,D0006,0.023702938079086525
C0002550,1,P00218,0.15970981641590562
C0002550,2,P00354,0.15970981641590562
C0002550,3,P00434,0.15970981641590562
C0002550,4,D0068,0.023702938079086525
C0002550,5,D0091,0.023702938079086525
C0002555,1,D0019,0.023702938079086525
C0002555,2,D0052,0.023702938079086525
C0002555,3,D0007,0.023702938079086525
C0002555,4,D0013,0.023702938079086525
C0002555,5,D0080,0.023702938079086525
C0002557,1,D0068,0.023702938079086525
C0002557,2,D0008,0.023702938079086525
C0002557,3,D0014,0.023702938079086525
C0002557,4,D0099,0.023702938079086525
C0002557,5,D0049,0.023702938079086525
C0002560,1,P00018,0.15970981641590562
C0002560,2,D0096,0.023702938079086525
C0002560,3,D0095,0.023702938079086525
C0002560,4,D0086,0.023702938079086525
C0002560,5,D0037,0.023702938079086525
C0002572,1,P00428,0.15970981641590562
C0002572,2,P00195,0.15970981641590562
C0002572,3,D0060,0.023702938079086525
C0002572,4,D0004,0.023702938079086525
C0002572,5,D0037,0.023702938079086525
C0002579,1,D0016,0.023702938079086525
C0002579,2,D0058,0.023702938079086525
C0002579,3,D0020,0.023702938079086525
C0002579,4,D0077,0.023702938079086525
C0002579,5,D0021,0.023702938079086525
C0002580,1,P00165,0.15970981641590562
C0002580,2,D0057,0.023702938079086525
C0002580,3,D0053,0.023702938079086525
C0002580,4,D0068,0.023702938079086525
C0002580,5,D0024,0.023702938079086525
C0002584,1,P00288,0.15970981641590562
C0002584,2,D0031,0.023702938079086525
C0002584,3,D0087,0.023702938079086525
C0002584,4,D0083,0.023702938079086525
C0002584,5,D0011,0.023702938079086525
C0002586,1,P00374,0.15970981641590562
C0002586,2,P00460,0.15970981641590562
C0002586,3,P00020,0.15970981641590562
C0002586,4,P00061,0.15970981641590562
C0002586,5,D0067,0.023702938079086525
C0002590,1,P00346,0.15970981641590562
C0002590,2,P00222,0.15970981641590562
C0002590,3,D0052,0.023702938079086525
C0002590,4,D0018,0.023702938079086525
C0002590,5,D0051,0.023702938079086525
C0002603,1,D0022,0.023702938079086525
C0002603,2,D0082,0.023702938079086525
C0002603,3,D0066,0.023702938079086525
C0002603,4,D0033,0.023702938079086525
C0002603,5,D0038,0.023702938079086525
C0002606,1,D0069,0.023702938079086525
C0002606,2,D0045,0.023702938079086525
C0002606,3,D0003,0.023702938079086525
C0002606,4,D0025,0.023702938079086525
C0002606,5,D0058,0.023702938079086525
C0002609,1,D0072,0.023702938079086525
C0002609,2,D0031,0.023702938079086525
C0002609,3,D0018,0.023702938079086525
C0002609,4,D0051,0.023702938079086525
C0002609,5,D0008,0.023702938079086525
C0002610,1,D0088,0.023702938079086525
C0002610,2,D0013,0.023702938079086525
C0002610,3,D0035,0.023702938079086525
C0002610,4,D0063,0.023702938079086525
C0002610,5,D0059,0.023702938079086525
C0002615,1,P00355,0.15970981641590562
C0002615,2,D0083,0.023702938079086525
C0002615,3,D0062,0.023702938079086525
C0002615,4,D0016,0.023702938079086525
C0002615,5,D0095,0.023702938079086525
C0002617,1,P00099,0.15970981641590562
C0002617,2,D0073,0.023702938079086525
C0002617,3,D0010,0.023702938079086525
C0002617,4,D0013,0.023702938079086525
C0002617,5,D0047,0.023702938079086525
C0002622,1,D0092,0.023702938079086525
C0002622,2,D0049,0.023702938079086525
C0002622,3,D0099,0.023702938079086525
C0002622,4,D0015,0.023702938079086525
C0002622,5,D0060,0.023702938079086525
C0002623,1,P00314,0.15970981641590562
C0002623,2,P00302,0.15970981641590562
C0002623,3,P00024,0.15970981641590562
C0002623,4,D0019,0.023702938079086525
C0002623,5,D0028,0.023702938079086525
C0002625,1,P00297,0.15970981641590562
C0002625,2,P00353,0.15970981641590562
C0002625,3,P00459,0.15970981641590562
C0002625,4,P00493,0.15970981641590562
C0002625,5,D0066,0.023702938079086525
C0002627,1,D0067,0.023702938079086525
C0002627,2,D0032,0.023702938079086525
C0002627,3,D0020,0.023702938079086525
C0002627,4,D0001,0.023702938079086525
C0002627,5,D0089,0.023702938079086525
C0002636,1,D0070,0.023702938079086525
C0002636,2,D0050,0.023702938079086525
C0002636,3,D0086,0.023702938079086525
C0002636,4,D0030,0.023702938079086525
C0002636,5,D0060,0.023702938079086525
C0002637,1,D0061,0.023702938079086525
C0002637,2,D0053,0.023702938079086525
C0002637,3,D0040,0.023702938079086525
C0002637,4,D0030,0.023702938079086525
C0002637,5,D0050,0.023702938079086525
C0002639,1,D0081,0.023702938079086525
C0002639,2,D0008,0.023702938079086525
C0002639,3,D0033,0.023702938079086525
C0002639,4,D0042,0.023702938079086525
C0002639,5,D0037,0.023702938079086525
C0002642,1,P00310,0.15970981641590562
C0002642,2,D0064,0.023702938079086525
C0002642,3,D0056,0.023702938079086525
C0002642,4,D0098,0.023702938079086525
C0002642,5,D0073,0.023702938079086525
C0002648,1,P00393,0.15970981641590562
C0002648,2,D0046,0.023702938079086525
C0002648,3,D0009,0.023702938079086525
C0002648,4,D0053,0.023702938079086525
C0002648,5,D0094,0.023702938079086525
C0002663,1,D0040,0.023702938079086525
C0002663,2,D0100,0.023702938079086525
C0002663,3,D0082,0.023702938079086525
C0002663,4,D0045,0.023702938079086525
C0002663,5,D0035,0.023702938079086525
C0002665,1,P00038,0.15970981641590562
C0002665,2,D0069,0.023702938079086525
C0002665,3,D0001,0.023702938079086525
C0002665,4,D0080,0.023702938079086525
C0002665,5,D0016,0.023702938079086525
C0002677,1,D0024,0.023702938079086525
C0002677,2,D0070,0.023702938079086525
C0002677,3,D0098,0.023702938079086525
C0002677,4,D0095,0.023702938079086525
C0002677,5,D0089,0.023702938079086525
C0002678,1,P00455,0.15970981641590562
C0002678,2,D0064,0.023702938079086525
C0002678,3,D0004,0.023702938079086525
C0002678,4,D0042,0.023702938079086525
C0002678,5,D0023,0.023702938079086525
C0002679,1,P00364,0.15970981641590562
C0002679,2,P00148,0.15970981641590562
C0002679,3,P00014,0.15970981641590562
C0002679,4,D0037,0.023702938079086525
C0002679,5,D0047,0.023702938079086525
C0002681,1,D0007,0.023702938079086525
C0002681,2,D0081,0.023702938079086525
C0002681,3,D0047,0.023702938079086525
C0002681,4,D0018,0.023702938079086525
C0002681,5,D0100,0.023702938079086525
C0002685,1,D0041,0.023702938079086525
C0002685,2,D0018,0.023702938079086525
C0002685,3,D0001,0.023702938079086525
C0002685,4,D0075,0.023702938079086525
C0002685,5,D0079,0.023702938079086525
C0002688,1,D0089,0.023702938079086525
C0002688,2,D0064,0.023702938079086525
C0002688,3,D0046,0.023702938079086525
C0002688,4,D0088,0.023702938079086525
C0002688,5,D0016,0.023702938079086525
C0002699,1,D0017,0.023702938079086525
C0002699,2,D0077,0.023702938079086525
C0002699,3,D0091,0.023702938079086525
C0002699,4,D0012,0.023702938079086525
C0002699,5,D0062,0.023702938079086525
C0002700,1,D0054,0.023702938079086525
C0002700,2,D0018,0.023702938079086525
C0002700,3,D0087,0.023702938079086525
C0002700,4,D0025,0.023702938079086525
C0002700,5,D0077,0.023702938079086525
C0002702,1,D0014,0.023702938079086525
C0002702,2,D0043,0.023702938079086525
C0002702,3,D0004,0.023702938079086525
C0002702,4,D0083,0.023702938079086525
C0002702,5,D0041,0.023702938079086525
C0002704,1,P00452,0.15970981641590562
C0002704,2,D0013,0.023702938079086525
C0002704,3,D0060,0.023702938079086525
C0002704,4,D0075,0.023702938079086525
C0002704,5,D0005,0.023702938079086525
C0002713,1,P00370,0.15970981641590562
C0002713,2,P00073,0.15970981641590562
C0002713,3,D0071,0.023702938079086525
C0002713,4,D0040,0.023702938079086525
C0002713,5,D0035,0.023702938079086525
C0002715,1,P00357,0.15970981641590562
C0002715,2,D0061,0.023702938079086525
C0002715,3,D0013,0.023702938079086525
C0002715,4,D0012,0.023702938079086525
C0002715,5,D0082,0.023702938079086525
C0002725,1,P00089,0.15970981641590562
C0002725,2,D0011,0.023702938079086525
C0002725,3,D0050,0.023702938079086525
C0002725,4,D0049,0.023702938079086525
C0002725,5,D0044,0.023702938079086525
C0002728,1,P00325,0.15970981641590562
C0002728,2,P00112,0.15970981641590562
C0002728,3,P00490,0.15970981641590562
C0002728,4,P00156,0.15970981641590562
C0002728,5,D0083,0.023702938079086525
C0002731,1,P00304,0.15970981641590562
C0002731,2,D0015,0.023702938079086525
C0002731,3,D0081,0.023702938079086525
C0002731,4,D0079,0.023702938079086525
C0002731,5,D0097,0.023702938079086525
C0002737,1,D0080,0.023702938079086525
C0002737,2,D0085,0.023702938079086525
C0002737,3,D0070,0.023702938079086525
C0002737,4,D0097,0.023702938079086525
C0002737,5,D0093,0.023702938079086525
C0002741,1,P00089,0.15970981641590562
C0002741,2,D0086,0.023702938079086525
C0002741,3,D0068,0.023702938079086525
C0002741,4,D0018,0.023702938079086525
C0002741,5,D0057,0.023702938079086525
C0002744,1,P00149,0.15970981641590562
C0002744,2,P00431,0.15970981641590562
C0002744,3,P00415,0.15970981641590562
C0002744,4,D0093,0.023702938079086525
C0002744,5,D0039,0.023702938079086525
C0002747,1,P00293,0.15970981641590562
C0002747,2,D0068,0.023702938079086525
C0002747,3,D0058,0.023702938079086525
C0002747,4,D0012,0.023702938079086525
C0002747,5,D0025,0.023702938079086525
C0002749,1,P00190,0.15970981641590562
C0002749,2,D0064,0.023702938079086525
C0002749,3,D0075,0.023702938079086525
C0002749,4,D0070,0.023702938079086525
C0002749,5,D0060,0.023702938079086525
C0002752,1,P00149,0.15970981641590562
C0002752,2,P00001,0.15970981641590562
C0002752,3,D0029,0.023702938079086525
C0002752,4,D0046,0.023702938079086525
C0002752,5,D0093,0.023702938079086525
C0002753,1,P00257,0.15970981641590562
C0002753,2,P00477,0.15970981641590562
C0002753,3,P00127,0.15970981641590562
C0002753,4,D0091,0.023702938079086525
C0002753,5,D0082,0.023702938079086525
C0002754,1,D0042,0.023702938079086525
C0002754,2,D0075,0.023702938079086525
C0002754,3,D0052,0.023702938079086525
C0002754,4,D0061,0.023702938079086525
C0002754,5,D0095,0.023702938079086525
C0002755,1,D0036,0.023702938079086525
C0002755,2,D0009,0.023702938079086525
C0002755,3,D0051,0.023702938079086525
C0002755,4,D0031,0.023702938079086525
C0002755,5,D0100,0.023702938079086525
C0002761,1,P00240,0.15970981641590562
C0002761,2,D0088,0.023702938079086525
C0002761,3,D0055,0.023702938079086525
C0002761,4,D0028,0.023702938079086525
C0002761,5,D0081,0.023702938079086525
C0002767,1,D0033,0.023702938079086525
C0002767,2,D0062,0.023702938079086525
C0002767,3,D0090,0.023702938079086525
C0002767,4,D0001,0.023702938079086525
C0002767,5,D0026,0.023702938079086525
C0002768,1,P00309,0.15970981641590562
C0002768,2,D0014,0.023702938079086525
C0002768,3,D0036,0.023702938079086525
C0002768,4,D0023,0.023702938079086525
C0002768,5,D0096,0.023702938079086525
C0002772,1,P00274,0.15970981641590562
C0002772,2,D0066,0.023702938079086525
C0002772,3,D0018,0.023702938079086525
C0002772,4,D0067,0.023702938079086525
C0002772,5,D0040,0.023702938079086525
C0002778,1,D0014,0.023702938079086525
C0002778,2,D0079,0.023702938079086525
C0002778,3,D0042,0.023702938079086525
C0002778,4,D0049,0.023702938079086525
C0002778,5,D0039,0.023702938079086525
C0002782,1,D0013,0.023702938079086525
C0002782,2,D0055,0.023702938079086525
C0002782,3,D0047,0.023702938079086525
C0002782,4,D0046,0.023702938079086525
C0002782,5,D0029,0.023702938079086525
C0002784,1,P00387,0.15970981641590562
C0002784,2,P00457,0.15970981641590562
C0002784,3,P00260,0.15970981641590562
C0002784,4,D0019,0.023702938079086525
C0002784,5,D0016,0.023702938079086525
C0002795,1,P00370,0.15970981641590562
