cust_no,prod_id,event_id,event_type,event_level,event_date,event_term,event_rate,event_amt,A,B,D,is_success,event_level_A,event_level_B,event_level_C,prod_cat,prev_count_A,prev_count_A_neg,prev_count_C,prev_count_C_neg,prev_count_D,prev_count_D_neg,prev_count_N,prev_count_N_neg,prev_count_P,prev_count_P_neg,gender,age,edu_bg,marriage_situ_cd,interval_level,deposit_type1,deposit_type2,__sheet__,credit_level,credit_amt_cd,credit_type1,credit_type2,new_flag,frtn_type,fr_period_type,fr_prod_attr,fr_prod_type,fr_risk_level,channel_type,channel_type2,pay_type1,pay_type2
E8AEF1321E289D4C732F45E520F26DC5,A0009,0.0,A,A,2024-12-09,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0
EAC23FFA6967D7EE6CF688B0123B5CBE,A0149,0.0,A,A,2024-03-13,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,7.0,20.0,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
32257DAE6935464CC57D3939028444B2,A0161,0.0,A,A,2024-02-04,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
7EBB91FB74C5ACB16AEFB56CB0A4E8E8,A0084,0.0,A,A,2024-06-10,0.0,0.0,0.0,1,0,0,1,1,0,0,A,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0
16392E84761EC2EE5B0A0775C8C219FE,A0156,0.0,A,A,2024-03-26,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
180A93EC4DE22DA283E456DC162CD6B6,A0008,0.0,A,A,2024-12-16,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0
E8BC8B68AC70E08CEA89CC2C2F23688F,A0162,0.0,A,A,2024-10-23,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
2BFE00C09D717561419200B1A43E11DC,A0011,0.0,A,A,2024-11-15,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35,3.0,20.0,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0
888DC6E0EB5D5C62DD690C541FD902E1,A0150,0.0,A,A,2024-02-27,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,8.0,20.0,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
A849466D3ADFBD05D17663A4F95DD5D8,A0149,0.0,A,A,2024-05-19,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
E8A2F490BF8885FD63C2DB2AF78DD20A,A0027,0.0,A,A,2024-06-15,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0
0466EA8CDF33FCB53C3E5408894CDFF8,A0118,0.0,A,A,2024-10-18,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
76A80D6DD5054A05C938818F49BEB6C9,A0161,0.0,A,A,2024-06-03,0.0,0.0,0.0,1,0,0,1,1,0,0,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,3.0,20.0,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
65D1A523B10104C9EC42F3258B621DBD,A0148,0.0,A,A,2024-06-24,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
65D1A523B10104C9EC42F3258B621DBD,A0113,0.0,A,A,2024-08-03,0.0,0.0,0.0,1,0,0,1,1,0,0,A,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
56EC6530DD51F49AA8F32CBE105CFC28,A0148,0.0,A,A,2024-02-21,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
45F3E8CD1FD25FBCDBC481819106BA5B,A0035,0.0,A,A,2024-05-28,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0
4079BAB4F9599EF87394F6D7B5A96E4A,A0149,0.0,A,A,2024-05-17,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
A167A5E24D18E4AABEACEA56A76FF94C,A0101,0.0,A,A,2024-01-26,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0
123E8F1FB2921C90040ACF546C3DD6DD,A0160,0.0,A,A,2024-04-22,0.0,0.0,0.0,1,0,0,1,1,0,0,A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
8C6F3945A768E64F572745D2F4E9E0C2,A0149,0.0,A,A,2024-05-17,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
42F73710F8F32376A1FD39B86D491C1F,A0176,0.0,A,A,2024-04-12,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,3.0,20.0,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0
F4E0B54E2CDBEAAC0933A5E0A7183975,A0024,0.0,A,A,2024-06-16,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0
3ABF67D126AB3E71F8E08BDC968E8A3C,A0149,0.0,A,A,2024-07-10,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,4.0,20.0,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
A57B416B470793AB036B54D5CD22AFE1,A0008,0.0,A,A,2024-12-13,0.0,0.0,0.0,1,0,0,1,1,0,0,A,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0
0AE750D994E3A2B6A49091B724895A9E,A0151,0.0,A,A,2024-03-28,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0,35,4.0,20.0,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
B18A4923F5BDEE0C6FA15681EB399576,A0119,0.0,A,A,2024-07-04,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0,35,4.0,20.0,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0
DFA0F1D3F3E263BC939C3AA6B483FF85,A0051,0.0,A,A,2024-03-15,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0
46276026869BCADC66C0C0C034FC38B7,A0006,0.0,A,A,2024-12-17,0.0,0.0,0.0,1,0,0,1,1,0,0,A,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0
542007F1A4ACE48169BDAB056B5B65CC,A0151,0.0,A,A,2024-01-11,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
5244AC3204247DF25EE50420760D16E8,A0024,0.0,A,A,2024-06-14,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0
178214506B4B9ABED797AE854B199C96,A0151,0.0,A,A,2024-12-13,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
112500893452F30BDBF7225887A33678,A0006,0.0,A,A,2024-12-20,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0
74CBC56EF606652CABCA9728409E260F,A0160,0.0,A,A,2024-02-01,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
D9C7B2D530D9F101FFBC77C78EC7FD7B,A0149,0.0,A,A,2024-03-28,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
86FA40E04AEC2E6834AF005927942981,A0168,0.0,A,A,2024-03-20,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
40F22A40A4EBB055BD96CA83470254AE,A0020,0.0,A,A,2024-01-24,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0
B20CD5F9677039F1950EE207DF2E5B5B,A0133,0.0,A,A,2024-02-10,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0
4167575E636DD455A63C873989726E05,A0162,0.0,A,A,2024-02-06,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
F5BBF07FD5E6C0C8DDE9B9856FB2C1FB,A0151,0.0,A,A,2024-03-16,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
B089731FB384E1271AE04585A912B3C8,A0161,0.0,A,A,2024-08-23,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,35,3.0,20.0,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
9399ECF873003E67BD09BA09467BF3A7,A0162,0.0,A,A,2024-06-03,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
0BF451D3668D8F36ECD49F8628B1A427,A0061,0.0,A,A,2024-02-16,0.0,0.0,0.0,1,0,0,1,1,0,0,A,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0
A7487CC191352285DCCFDAF784CA51C8,A0146,0.0,A,A,2024-12-12,0.0,0.0,0.0,1,0,0,1,1,0,0,A,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,4.0,20.0,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
865D892510E6AB47DC93E55F6EE63873,A0159,0.0,A,A,2024-02-07,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
369D8738D3C94235C84412A80E0971DA,A0102,0.0,A,A,2024-01-05,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,7.0,90.0,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0
8019E83D57D4AD3299CFB91C847EE9BA,A0013,0.0,A,A,2024-11-08,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0
C641C8D10500B4C9089A3AB482CCA370,A0150,0.0,A,A,2024-02-22,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,4.0,20.0,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
2A701C5E96D72A16448324730A621CC0,A0003,0.0,A,A,2024-12-26,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0
0E810D6D6A02A7CE90908D0A76E3AD4E,A0133,0.0,A,A,2024-03-22,0.0,0.0,0.0,1,0,0,1,1,0,0,A,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0
3513EF94612EE801DDD317B1BC78A1EF,A0148,0.0,A,A,2024-02-28,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
BC8CEDC6C102C3032632BE496ED5E849,A0161,0.0,A,A,2024-06-07,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
B397D272F003F743062B667E0EAA2299,A0062,0.0,A,A,2024-04-29,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0
EB0209D219CB47432FBA7689B33B9F6D,A0050,0.0,A,A,2024-02-22,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0
578B07E1BDD154B806C4010BD8320769,A0150,0.0,A,A,2024-11-17,0.0,0.0,0.0,1,0,0,1,1,0,0,A,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
4CFA0BF302137B4D792AE8350B75A72A,A0046,0.0,A,A,2024-07-05,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0
D4A8829CB1E1C70EA08ADD68CBCD1154,A0153,0.0,A,A,2024-03-21,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
E315F42EB76218DA49CB63C63958201B,A0009,0.0,A,A,2024-11-25,0.0,0.0,0.0,1,0,0,1,1,0,0,A,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1,35,7.0,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0
43D9DFF58C9A937233F17FF614D4F704,A0148,0.0,A,A,2024-01-24,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0.0,20.0,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
EBD5852C8A060270C9262E16ADA379A3,A0013,0.0,A,A,2024-11-11,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,2.0,0.0,17.0,1.0,0.0,0.0,1.0,0.0,0,35,3.0,20.0,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0
308A18873A334355B201F7DF723627B3,A0153,0.0,A,A,2024-12-09,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
55FCC232EE6BA4C0024AD42B167CFC75,A0147,0.0,A,A,2024-12-11,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,4.0,20.0,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
C3DB96D06593A53B92EAB65A7E164921,A0120,0.0,A,A,2024-02-27,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,3.0,20.0,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0
02FABCD2E7831A272E7E5B159F9DA5E7,A0160,0.0,A,A,2024-04-22,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
5614D10C3C89390557F3A1B250256B5E,A0013,0.0,A,A,2024-11-10,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,35,3.0,20.0,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0
D784869BC0A08F5944E3D290146B9B1D,A0006,0.0,A,A,2024-12-23,0.0,0.0,0.0,1,0,0,1,1,0,0,A,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0
94A553D59A2D7476F588B7F0C758264D,A0128,0.0,A,A,2024-02-08,0.0,0.0,0.0,1,0,0,1,1,0,0,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0
D89FD5274822D7B04E3143B13C10BAFA,A0075,0.0,A,A,2024-05-22,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,7.0,20.0,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0
E0C6EB3347A9E292C8E8BD4C8EE4F9EA,A0118,0.0,A,A,2024-12-19,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
83BC7BE164FFC5EA065D780188185B3A,A0001,0.0,A,A,2024-09-27,0.0,0.0,0.0,1,0,0,1,1,0,0,A,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,35,7.0,20.0,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,,1.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
